ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4345	"ENSMUSG00000037816"	"Fbxw17"	chr13	+	50586206	50586382	50586211	50586382	50585575	50585786	4345	7,1,3	4,4,0	8,8,8	5,2,3	54	49	0.708041775154	1.0	0.614,0.185,1.0	0.592,0.784,0.708	-0.095
4346	"ENSMUSG00000027282"	"Mtch2"	chr2	+	90683159	90683210	90683183	90683210	90679941	90680048	4346	9,4,3	125,130,95	9,8,4	125,133,104	73	49	0.445828731723	1.0	0.046,0.02,0.021	0.046,0.039,0.025	-0.008
4347	"ENSMUSG00000027282"	"Mtch2"	chr2	+	90683367	90683457	90683394	90683457	90683183	90683210	4347	13,15,8	130,139,97	6,9,8	124,113,106	76	49	0.15430346316	1.0	0.061,0.065,0.05	0.03,0.049,0.046	0.017
4348	"ENSMUSG00000047798"	"Cd300lf"	chr11	-	115015073	115015203	115015073	115015182	115016936	115017278	4348	4,7,4	0,0,1	4,5,0	1,1,1	70	49	0.838778834941	1.0	1.0,1.0,0.737	0.737,0.778,0.0	0.407
4353	"ENSMUSG00000059475"	"Zfp426"	chr9	-	20386202	20386371	20386202	20386329	20387691	20387774	4353	5,3,8	19,14,33	2,3,10	18,32,22	91	49	0.856433316642	1.0	0.124,0.103,0.115	0.056,0.048,0.197	0.014
4354	"ENSMUSG00000059475"	"Zfp426"	chr9	-	20389428	20389550	20389428	20389454	20397625	20397733	4354	78,76,80	0,1,1	85,76,91	2,0,1	145	49	1	1.0	1.0,0.963,0.964	0.935,1.0,0.969	0.008
4355	"ENSMUSG00000059475"	"Zfp426"	chr9	-	20389428	20389575	20389428	20389454	20397625	20397733	4355	72,71,66	0,1,1	82,66,91	2,0,1	170	49	1	1.0	1.0,0.953,0.95	0.922,1.0,0.963	0.006
4356	"ENSMUSG00000059475"	"Zfp426"	chr9	-	20389428	20389575	20389428	20389550	20397625	20397733	4356	7,3,5	13,8,19	9,4,8	12,14,8	74	49	0.248201155213	1.0	0.263,0.199,0.148	0.332,0.159,0.398	-0.093
4357	"ENSMUSG00000066571"	"Garre1"	chr7	-	33939933	33940071	33939933	33940065	33941664	33941830	4357	43,39,37	0,0,0	41,42,37	1,0,0	55	49	1	1.0	1.0,1.0,1.0	0.973,1.0,1.0	0.009
4361	"ENSMUSG00000036391"	"Sec24a"	chr11	-	51620278	51620405	51620278	51620402	51622629	51622732	4361	11,13,26	7,9,1	17,19,20	6,2,10	52	49	0.886822867521	1.0	0.597,0.576,0.961	0.728,0.9,0.653	-0.049
4363	"ENSMUSG00000018565"	"Elp5"	chr11	-	69871039	69871388	69871039	69871156	69872032	69872078	4363	126,94,103	1,3,1	117,142,132	2,2,2	281	49	0.894654801445	1.0	0.956,0.845,0.947	0.911,0.925,0.92	-0.003
4364	"ENSMUSG00000031660"	"Brd7"	chr8	-	89060732	89060847	89060732	89060844	89063708	89063765	4364	30,28,23	203,223,206	16,15,23	177,167,189	52	49	0.21749115113	1.0	0.122,0.106,0.095	0.078,0.078,0.103	0.021
4365	"ENSMUSG00000053411"	"Cbx7"	chr15	-	79802953	79803128	79802953	79803026	79805572	79805639	4365	46,47,64	9,12,19	49,50,39	16,29,27	151	49	0.00863136741049	0.31363770218385517	0.624,0.56,0.522	0.498,0.359,0.319	0.177
4366	"ENSMUSG00000053411"	"Cbx7"	chr15	-	79802953	79803305	79802953	79803026	79805572	79805639	4366	113,100,153	9,12,19	123,141,100	16,29,27	328	49	0.0214115400526	0.5273768939793274	0.652,0.555,0.546	0.535,0.421,0.356	0.147
4367	"ENSMUSG00000053411"	"Cbx7"	chr15	-	79802953	79803305	79802953	79803128	79805572	79805639	4367	67,55,89	0,2,0	74,91,61	0,0,0	226	49	1	1.0	1.0,0.856,1.0	1.0,1.0,1.0	-0.048
4368	"ENSMUSG00000074165"	"Zfp788"	chr7	+	41296906	41297041	41296914	41297041	41284103	41284323	4368	2,7,7	0,0,0	3,3,9	0,1,0	57	49	1	1.0	1.0,1.0,1.0	1.0,0.721,1.0	0.093
4369	"ENSMUSG00000074165"	"Zfp788"	chr7	+	41296906	41297041	41296914	41297041	41292756	41292856	4369	3,8,8	2,0,4	5,5,10	1,2,0	57	49	0.0897660604131	0.8870749837992664	0.563,1.0,0.632	0.811,0.682,1.0	-0.099
4370	"ENSMUSG00000038520"	"Tbc1d17"	chr7	-	44494680	44494792	44494680	44494752	44495298	44495506	4370	85,79,111	6,4,10	126,123,130	10,8,9	89	49	0.934166535125	1.0	0.886,0.916,0.859	0.874,0.894,0.888	0.002
4372	"ENSMUSG00000025260"	"Hsd17b10"	chrX	+	150786618	150786777	150786648	150786777	150786356	150786521	4372	1,4,3	142,143,145	2,2,2	113,131,133	79	49	1	1.0	0.004,0.017,0.013	0.011,0.009,0.009	0.002
4373	"ENSMUSG00000036699"	"Zcchc12"	chrX	+	35460161	35460220	35460164	35460220	35459756	35459811	4373	7,2,3	1,0,0	1,3,3	0,1,0	52	49	1	1.0	0.868,1.0,1.0	1.0,0.739,1.0	0.043
4374	"ENSMUSG00000028150"	"Rorc"	chr3	+	94297706	94298513	94298380	94298513	94296781	94296903	4374	3876,2374,5258	257,216,374	5114,4939,5204	403,374,397	723	49	0.795280548949	1.0	0.505,0.427,0.488	0.462,0.472,0.47	0.005
4376	"ENSMUSG00000035165"	"Kcne3"	chr7	+	99831888	99832030	99831939	99832030	99830342	99830481	4376	0,1,0	2,0,0	1,1,0	0,0,0	100	49	1	1.0	0.0,1.0,NA	1.0,1.0,NA	-0.5
4377	"ENSMUSG00000085385"	"Snhg17"	chr2	-	158201101	158201352	158201101	158201251	158202378	158202519	4377	96,114,68	0,2,0	53,61,71	0,0,0	150	49	1	1.0	1.0,0.949,1.0	1.0,1.0,1.0	-0.017
4383	"ENSMUSG00000038695"	"Josd2"	chr7	+	44120282	44120731	44120536	44120731	44119835	44119961	4383	69,41,62	12,15,14	79,92,82	18,20,23	303	49	0.972525836754	1.0	0.482,0.307,0.417	0.415,0.427,0.366	-0.001
4384	"ENSMUSG00000038695"	"Josd2"	chr7	+	44120282	44120731	44120657	44120731	44119835	44119961	4384	140,111,130	0,0,0	173,213,173	1,0,2	424	49	0.427880350237	1.0	1.0,1.0,1.0	0.952,1.0,0.909	0.046
4385	"ENSMUSG00000038695"	"Josd2"	chr7	+	44120536	44120731	44120657	44120731	44119835	44119961	4385	83,85,82	0,0,0	112,141,114	1,0,2	170	49	0.629113853921	1.0	1.0,1.0,1.0	0.97,1.0,0.943	0.029
4386	"ENSMUSG00000038644"	"Pold1"	chr7	-	44183308	44183911	44183308	44183441	44183987	44184140	4386	419,540,364	2,5,1	361,344,386	1,3,5	519	49	0.545038527805	1.0	0.952,0.911,0.972	0.971,0.915,0.879	0.023
4387	"ENSMUSG00000038644"	"Pold1"	chr7	-	44191527	44191833	44191527	44191674	44192188	44192302	4387	36,38,16	44,69,46	18,28,25	34,39,41	208	49	0.706914570127	1.0	0.162,0.115,0.076	0.111,0.145,0.126	-0.01
4388	"ENSMUSG00000024566"	"Atp9b"	chr18	-	80781867	80782071	80781867	80781996	80782961	80783019	4388	207,172,153	6,3,2	202,217,186	6,2,3	124	49	0.813299800338	1.0	0.932,0.958,0.968	0.93,0.977,0.961	-0.003
4389	"ENSMUSG00000024566"	"Atp9b"	chr18	-	80797459	80797617	80797459	80797604	80799668	80799758	4389	5,3,5	74,67,70	4,4,3	93,99,59	62	49	0.418729463432	1.0	0.051,0.034,0.053	0.033,0.031,0.039	0.012
4390	"ENSMUSG00000011096"	"Akt1s1"	chr7	+	44503185	44503281	44503203	44503281	44501994	44502383	4390	2,3,3	61,41,41	0,2,3	51,53,45	67	49	0.261329556099	1.0	0.023,0.051,0.051	0.0,0.027,0.046	0.017
4391	"ENSMUSG00000002963"	"Pnkp"	chr7	+	44509146	44509369	44509311	44509369	44507876	44508173	4391	212,120,214	0,1,0	234,248,232	2,3,1	214	49	0.223764902657	1.0	1.0,0.965,1.0	0.964,0.95,0.982	0.023
4393	"ENSMUSG00000002963"	"Pnkp"	chr7	+	44511922	44512074	44511992	44512074	44511789	44511851	4393	162,109,181	4,0,4	161,206,180	6,3,3	119	49	0.475607752827	1.0	0.943,1.0,0.949	0.917,0.966,0.961	0.016
4395	"ENSMUSG00000038502"	"Ptov1"	chr7	-	44512958	44513911	44512958	44513156	44514035	44514093	4395	2045,1415,1697	4,2,3	1726,1647,1783	0,0,0	804	49	0.178514690117	1.0	0.969,0.977,0.972	1.0,1.0,1.0	-0.027
4397	"ENSMUSG00000038502"	"Ptov1"	chr7	-	44514185	44514426	44514185	44514259	44514895	44515051	4397	551,409,557	0,0,0	482,540,512	1,1,0	216	49	1	1.0	1.0,1.0,1.0	0.991,0.992,1.0	0.006
4398	"ENSMUSG00000038502"	"Ptov1"	chr7	-	44514895	44515051	44514895	44515047	44516233	44516341	4398	191,180,203	3,1,2	156,165,168	2,0,2	53	49	1	1.0	0.983,0.994,0.989	0.986,1.0,0.987	-0.002
4399	"ENSMUSG00000042396"	"Rbm7"	chr9	-	48400000	48402238	48400000	48401288	48404706	48404794	4399	553,589,647	1,1,0	641,668,611	3,1,0	999	49	1	1.0	0.964,0.967,1.0	0.913,0.97,1.0	0.016
4400	"ENSMUSG00000011658"	"Fuz"	chr7	+	44547926	44548124	44547939	44548124	44546943	44547048	4400	24,11,21	0,0,1	22,24,15	0,3,0	62	49	0.811023420732	1.0	1.0,1.0,0.943	1.0,0.863,1.0	0.027
4401	"ENSMUSG00000060279"	"Ap2a1"	chr7	-	44558643	44558798	44558643	44558745	44559122	44559252	4401	13,8,10	76,95,79	6,13,7	51,66,64	102	49	0.694552024531	1.0	0.076,0.039,0.057	0.053,0.086,0.05	-0.006
4404	"ENSMUSG00000007837"	"Prrg2"	chr7	-	44709628	44709839	44709628	44709810	44710164	44710316	4404	3,2,3	4,7,3	4,4,7	6,5,7	78	49	0.354768830754	1.0	0.32,0.152,0.386	0.295,0.334,0.386	-0.052
4405	"ENSMUSG00000057541"	"Pus7"	chr5	-	23953753	23953920	23953753	23953841	23954802	23954864	4405	9,17,4	31,60,28	4,1,4	19,17,16	128	49	0.165841950557	1.0	0.1,0.098,0.052	0.075,0.022,0.087	0.022
4407	"ENSMUSG00000074129"	"Rpl13a"	chr7	-	44775538	44775677	44775538	44775661	44775901	44775961	4407	524,673,439	4859,6167,4257	441,459,421	4039,4605,4197	65	49	0.699727924106	1.0	0.075,0.076,0.072	0.076,0.07,0.07	0.002
4408	"ENSMUSG00000074129"	"Rpl13a"	chr7	-	44776132	44776251	44776132	44776218	44776414	44776516	4408	181,231,153	4304,5535,3748	181,144,162	3668,3915,3544	82	49	0.652919810497	1.0	0.025,0.024,0.024	0.029,0.022,0.027	-0.002
4409	"ENSMUSG00000074129"	"Rpl13a"	chr7	-	44776414	44776516	44776414	44776511	44776632	44776698	4409	4140,5391,3668	11,7,4	3617,3797,3637	6,11,8	54	49	1	1.0	0.997,0.999,0.999	0.998,0.997,0.998	0.001
4410	"ENSMUSG00000003423"	"Pih1d1"	chr7	+	44805716	44805823	44805729	44805823	44803737	44803964	4410	7,4,1	15,16,16	10,6,2	15,24,20	62	49	0.596987612022	1.0	0.269,0.165,0.047	0.345,0.165,0.073	-0.034
4411	"ENSMUSG00000020590"	"Snx13"	chr12	+	35169731	35169904	35169764	35169904	35162433	35162503	4411	9,11,10	20,19,37	12,19,17	38,26,29	82	49	0.355087555154	1.0	0.212,0.257,0.139	0.159,0.304,0.259	-0.038
4413	"ENSMUSG00000050708"	"Ftl1"	chr7	-	45107958	45108105	45107958	45108084	45108507	45108654	4413	31,57,41	1745,1949,1735	52,51,53	1947,2201,1971	70	49	0.614123863519	1.0	0.012,0.02,0.016	0.018,0.016,0.018	-0.001
4415	"ENSMUSG00000030826"	"Bcat2"	chr7	+	45234534	45234654	45234549	45234654	45234340	45234451	4415	169,96,162	0,2,1	180,184,141	0,1,1	64	49	1	1.0	1.0,0.974,0.992	1.0,0.993,0.991	-0.006
4419	"ENSMUSG00000043019"	"Edem3"	chr1	+	151681597	151681697	151681600	151681697	151680415	151680570	4419	1,4,5	37,40,35	4,3,0	27,28,28	52	49	0.690768960437	1.0	0.025,0.086,0.119	0.123,0.092,0.0	0.005
4420	"ENSMUSG00000003269"	"Cyth2"	chr7	-	45457796	45457902	45457796	45457873	45458153	45458156	4420	10,9,18	54,54,49	15,15,14	39,49,44	78	49	0.188980020222	1.0	0.104,0.095,0.188	0.195,0.161,0.167	-0.045
4421	"ENSMUSG00000003269"	"Cyth2"	chr7	-	45457796	45457876	45457796	45457873	45459550	45459662	4421	1,2,1	34,32,32	1,2,4	50,54,50	52	49	0.530747505925	1.0	0.027,0.056,0.029	0.018,0.034,0.07	-0.003
4423	"ENSMUSG00000043262"	"Uevld"	chr7	-	46589880	46590051	46589880	46590025	46593535	46593638	4423	19,10,11	4,1,4	26,13,23	3,1,2	75	49	0.167445277606	1.0	0.756,0.867,0.642	0.85,0.895,0.883	-0.121
4425	"ENSMUSG00000028637"	"Ccdc30"	chr4	-	119209442	119209899	119209442	119209849	119210266	119210421	4425	3,3,3	8,3,5	5,3,0	9,9,8	99	49	0.326856195295	1.0	0.157,0.331,0.229	0.216,0.142,0.0	0.12
4427	"ENSMUSG00000020453"	"Patz1"	chr11	+	3256222	3256360	3256287	3256360	3249033	3249205	4427	34,33,33	44,51,85	46,35,37	90,85,94	114	49	0.205696858718	1.0	0.249,0.218,0.143	0.18,0.15,0.145	0.045
4428	"ENSMUSG00000006763"	"Saal1"	chr7	-	46348787	46348976	46348787	46348971	46349059	46351385	4428	35,50,39	2,1,1	39,37,35	1,1,0	54	49	0.357378487084	1.0	0.941,0.978,0.973	0.973,0.971,1.0	-0.017
4429	"ENSMUSG00000006763"	"Saal1"	chr7	-	46351825	46351941	46351825	46351916	46352044	46352104	4429	59,57,56	2,5,4	46,54,56	9,4,4	74	49	0.174324763954	1.0	0.951,0.883,0.903	0.772,0.899,0.903	0.054
4431	"ENSMUSG00000097749"	"Gm16938"	chr7	+	97828504	97828608	97828531	97828608	97827628	97827740	4431	0,1,2	1,0,0	1,1,0	0,1,0	76	49	1	1.0	0.0,1.0,1.0	1.0,0.392,NA	-0.029
4432	"ENSMUSG00000014402"	"Tsg101"	chr7	-	46558652	46558739	46558652	46558711	46560492	46560558	4432	45,41,42	9,2,8	46,35,25	9,7,6	77	49	0.344111548373	1.0	0.761,0.929,0.77	0.765,0.761,0.726	0.069
4433	"ENSMUSG00000014402"	"Tsg101"	chr7	-	46558652	46558816	46558652	46558711	46560492	46560558	4433	297,349,288	9,2,8	302,287,240	9,7,6	154	49	0.432113917141	1.0	0.913,0.982,0.92	0.914,0.929,0.927	0.015
4434	"ENSMUSG00000014402"	"Tsg101"	chr7	-	46558652	46558816	46558652	46558739	46560492	46560558	4434	262,317,253	10,9,7	261,258,217	5,6,2	126	49	0.062678867659	0.7679077645941814	0.911,0.932,0.934	0.953,0.944,0.977	-0.032
4435	"ENSMUSG00000109118"	"Gm32031"	chr7	+	46658410	46658756	46658471	46658756	46658292	46658339	4435	12,9,11	3,1,6	17,15,16	1,2,0	110	49	0.00149135755132	0.11361432981874182	0.641,0.8,0.45	0.883,0.77,1.0	-0.254
4436	"ENSMUSG00000026307"	"Scly"	chr1	+	91230490	91230591	91230494	91230591	91228249	91228362	4436	18,16,21	3,0,0	29,34,24	2,0,1	53	49	0.237674649303	1.0	0.847,1.0,1.0	0.931,1.0,0.957	-0.014
4437	"ENSMUSG00000026307"	"Scly"	chr1	+	91236014	91236163	91236035	91236163	91232995	91233176	4437	0,3,0	19,14,19	0,0,0	22,27,19	70	49	0.834487759931	1.0	0.0,0.13,0.0	0.0,0.0,0.0	0.043
4439	"ENSMUSG00000033467"	"Crlf2"	chr5	-	109703372	109703526	109703372	109703493	109703884	109704047	4439	5,4,4	6,5,3	8,6,4	3,5,12	82	49	0.89006179244	1.0	0.332,0.323,0.443	0.614,0.418,0.166	-0.033
4440	"ENSMUSG00000039745"	"Htatip2"	chr7	+	49409289	49409541	49409345	49409541	49408862	49408893	4440	11,22,18	3,1,6	26,13,22	4,3,7	105	49	0.674276177165	1.0	0.631,0.911,0.583	0.752,0.669,0.595	0.036
4443	"ENSMUSG00000051504"	"Siglech"	chr7	+	55422249	55422330	55422253	55422330	55421350	55421444	4443	4,1,8	0,0,0	19,33,28	0,0,1	53	49	1	1.0	1.0,1.0,1.0	1.0,1.0,0.963	0.012
4453	"ENSMUSG00000078681"	"Tm2d3"	chr7	+	65344890	65345075	65344917	65345075	65343598	65343691	4453	53,36,49	2,2,3	33,54,53	2,2,6	76	49	0.448194239936	1.0	0.945,0.921,0.913	0.914,0.946,0.851	0.023
4454	"ENSMUSG00000037470"	"Uggt1"	chr1	-	36213159	36213291	36213159	36213211	36213976	36214183	4454	295,336,232	2,2,6	259,278,277	6,5,2	129	49	0.413021287504	1.0	0.982,0.985,0.936	0.943,0.955,0.981	0.008
4458	"ENSMUSG00000029106"	"Add1"	chr5	+	34786479	34786516	34786482	34786516	34785758	34785857	4458	1,5,1	1,0,0	19,20,26	0,2,0	52	49	1	1.0	0.485,1.0,1.0	1.0,0.904,1.0	-0.14
4459	"ENSMUSG00000053091"	"Lins1"	chr7	+	66359906	66360494	66359977	66360494	66359041	66359183	4459	12,21,19	6,12,6	14,29,15	3,5,5	120	49	0.0712211508713	0.8065314112182351	0.45,0.417,0.564	0.656,0.703,0.551	-0.16
4461	"ENSMUSG00000000915"	"Hip1r"	chr5	+	124134538	124134644	124134582	124134644	124134293	124134434	4461	1,0,1	16,13,15	0,3,1	16,22,14	93	49	1	1.0	0.032,0.0,0.034	0.0,0.067,0.036	-0.012
4463	"ENSMUSG00000015937"	"Macroh2a1"	chr13	-	56243936	56244047	56243936	56244044	56252114	56252312	4463	272,248,234	345,361,344	234,239,230	378,324,323	52	49	0.685701626905	1.0	0.426,0.393,0.391	0.368,0.41,0.402	0.01
4467	"ENSMUSG00000024050"	"Wiz"	chr17	-	32576430	32576958	32576430	32576955	32577916	32578468	4467	66,80,64	2,7,6	53,69,68	5,9,4	52	49	0.429028843289	1.0	0.969,0.915,0.91	0.909,0.878,0.941	0.022
4468	"ENSMUSG00000029167"	"Ppargc1a"	chr5	-	51647358	51647463	51647358	51647432	51647541	51647587	4468	0,1,0	1,0,2	0,0,0	1,1,0	80	49	1	1.0	0.0,1.0,0.0	0.0,0.0,NA	0.333
4471	"ENSMUSG00000030609"	"Aen"	chr7	+	78551977	78552578	78552091	78552578	78545756	78545949	4471	45,75,45	1,0,0	38,41,20	0,0,0	163	49	1	1.0	0.931,1.0,1.0	1.0,1.0,1.0	-0.023
4472	"ENSMUSG00000038244"	"Mical2"	chr7	+	112006763	112006866	112006766	112006866	111996678	111996772	4472	1,0,0	1,1,1	1,1,0	0,1,0	52	49	1	1.0	0.485,0.0,0.0	1.0,0.485,NA	-0.581
4473	"ENSMUSG00000084957"	"Bbip1"	chr19	-	53920560	53922001	53920560	53920636	53931896	53932010	4473	966,644,887	129,118,123	1176,1154,1199	108,116,116	1414	49	0.000113810137235	0.018340941346717307	0.206,0.159,0.2	0.274,0.256,0.264	-0.076
4474	"ENSMUSG00000028270"	"Gbp2"	chr3	+	142331273	142331383	142331313	142331383	142330335	142330463	4474	111,66,93	0,0,0	110,146,98	0,0,1	89	49	1	1.0	1.0,1.0,1.0	1.0,1.0,0.982	0.006
4475	"ENSMUSG00000050382"	"Kif7"	chr7	-	79351853	79352030	79351853	79352027	79352200	79352326	4475	37,33,17	7,5,4	34,19,21	3,4,1	52	49	0.148838007024	1.0	0.833,0.861,0.8	0.914,0.817,0.952	-0.063
4476	"ENSMUSG00000047507"	"Baiap3"	chr17	-	25470074	25470113	25470074	25470098	25470411	25470492	4476	2,0,0	1,0,0	0,0,1	0,0,0	64	49	1	1.0	0.605,NA,NA	NA,NA,1.0	-0.395
4477	"ENSMUSG00000047507"	"Baiap3"	chr17	-	25470074	25470182	25470074	25470098	25470411	25470492	4477	16,4,4	1,0,0	3,1,4	0,0,0	133	49	1	1.0	0.855,1.0,1.0	1.0,1.0,1.0	-0.048
4479	"ENSMUSG00000004568"	"Arhgef18"	chr8	+	3430257	3430520	3430261	3430520	3414627	3414756	4479	8,6,8	24,14,19	8,9,9	25,35,20	53	49	0.669446240704	1.0	0.236,0.284,0.28	0.228,0.192,0.294	0.029
4480	"ENSMUSG00000035247"	"Hectd1"	chr12	-	51792163	51792323	51792163	51792314	51792876	51792970	4480	2,3,4	129,138,118	7,7,3	121,150,142	58	49	0.115033066711	0.9877300982441394	0.013,0.018,0.028	0.047,0.038,0.018	-0.015
4481	"ENSMUSG00000035247"	"Hectd1"	chr12	-	51847678	51847758	51847678	51847755	51848946	51849217	4481	8,0,0	77,101,76	5,2,5	76,86,95	52	49	0.315845848801	1.0	0.089,0.0,0.0	0.058,0.021,0.047	-0.012
4482	"ENSMUSG00000041594"	"Tmtc4"	chr14	-	123170739	123170931	123170739	123170819	123178716	123178848	4482	2,3,0	9,14,7	0,3,2	9,13,7	161	49	0.92093753835	1.0	0.063,0.061,0.0	0.0,0.066,0.08	-0.007
4483	"ENSMUSG00000041594"	"Tmtc4"	chr14	-	123182085	123182272	123182085	123182250	123182919	123183012	4483	1,4,1	8,19,6	1,0,0	12,8,11	71	49	0.00934104094691	0.32081116038977786	0.079,0.127,0.103	0.054,0.0,0.0	0.085
4484	"ENSMUSG00000041594"	"Tmtc4"	chr14	-	123187900	123188004	123187900	123188001	123200709	123200797	4484	4,6,11	0,0,0	6,5,3	1,1,0	52	49	1	1.0	1.0,1.0,1.0	0.85,0.825,1.0	0.108
4486	"ENSMUSG00000040146"	"Rgl3"	chr9	-	21899146	21899200	21899146	21899195	21899341	21899571	4486	4,1,7	0,0,1	3,6,3	0,1,0	54	49	1	1.0	1.0,1.0,0.864	1.0,0.845,1.0	0.006
4487	"ENSMUSG00000030538"	"Cib1"	chr7	-	79878145	79878296	79878145	79878281	79880063	79880172	4487	191,164,187	9,3,8	162,191,184	5,5,8	64	49	0.775860250608	1.0	0.942,0.977,0.947	0.961,0.967,0.946	-0.003
4489	"ENSMUSG00000038943"	"Prc1"	chr7	+	79963274	79963316	79963277	79963316	79962779	79962956	4489	9,20,19	0,0,0	25,23,18	1,0,1	52	49	1	1.0	1.0,1.0,1.0	0.959,1.0,0.944	0.032
4490	"ENSMUSG00000030533"	"Unc45a"	chr7	-	79978769	79978910	79978769	79978879	79979253	79979395	4490	78,65,73	1,2,2	97,108,98	2,5,3	80	49	0.281084369899	1.0	0.979,0.952,0.957	0.967,0.93,0.952	0.013
4492	"ENSMUSG00000019877"	"Serinc1"	chr10	-	57400056	57400194	57400056	57400083	57400415	57400495	4492	433,427,433	0,0,0	479,512,501	0,3,0	160	49	1	1.0	1.0,1.0,1.0	1.0,0.981,1.0	0.006
4493	"ENSMUSG00000020919"	"Stat5b"	chr11	-	100695695	100695852	100695695	100695824	100699221	100699359	4493	294,330,330	15,19,18	395,379,359	20,17,20	77	49	0.733832623868	1.0	0.926,0.917,0.921	0.926,0.934,0.92	-0.005
4494	"ENSMUSG00000030731"	"Syt3"	chr7	+	44035352	44035545	44035379	44035545	44034229	44034373	4494	1,0,2	1,2,2	1,0,0	1,3,0	76	49	1	1.0	0.392,0.0,0.392	0.392,0.0,NA	0.065
4495	"ENSMUSG00000025586"	"Cpeb1"	chr7	-	81021759	81021951	81021759	81021948	81085950	81086125	4495	1,1,1	3,5,5	2,2,1	7,14,2	52	49	0.364954476792	1.0	0.239,0.159,0.159	0.212,0.119,0.32	-0.031
4501	"ENSMUSG00000021392"	"Nol8"	chr13	+	49807822	49807978	49807826	49807978	49806555	49806607	4501	6,5,5	0,0,0	4,3,8	0,1,0	53	49	1	1.0	1.0,1.0,1.0	1.0,0.735,1.0	0.088
4506	"ENSMUSG00000075528"	"Aarsd1"	chr11	-	101301908	101302050	101301908	101302025	101302119	101302276	4506	21,27,12	73,126,61	15,16,11	67,69,69	74	49	0.56039538698	1.0	0.16,0.124,0.115	0.129,0.133,0.095	0.014
4512	"ENSMUSG00000048012"	"Zfp473"	chr7	-	44387389	44387458	44387389	44387455	44388926	44389059	4512	1,1,2	1,2,0	4,0,4	1,1,2	52	49	0.579346330889	1.0	0.485,0.32,1.0	0.79,0.0,0.653	0.121
4513	"ENSMUSG00000030560"	"Ctsc"	chr7	+	87930594	87930740	87930597	87930740	87927341	87927582	4513	155,144,130	1,0,0	88,123,121	1,2,1	52	49	1	1.0	0.993,1.0,1.0	0.988,0.983,0.991	0.01
4516	"ENSMUSG00000039361"	"Picalm"	chr7	+	89840348	89840480	89840363	89840480	89838357	89838465	4516	74,85,84	164,150,157	72,75,90	193,174,152	64	49	0.400787420586	1.0	0.257,0.303,0.291	0.222,0.248,0.312	0.023
4517	"ENSMUSG00000027947"	"Il6ra"	chr3	-	89786155	89786202	89786155	89786199	89793208	89793350	4517	5,4,6	12,4,9	11,4,3	18,10,8	52	49	0.698149245494	1.0	0.282,0.485,0.386	0.365,0.274,0.261	0.084
4518	"ENSMUSG00000030616"	"Sytl2"	chr7	+	90009252	90009385	90009333	90009385	90007340	90007492	4518	12,11,16	0,2,1	10,9,14	1,0,0	130	49	0.709512120191	1.0	1.0,0.675,0.858	0.79,1.0,1.0	-0.086
4521	"ENSMUSG00000030643"	"Rab30"	chr7	+	92473005	92473089	92473021	92473089	92469190	92469291	4521	6,5,4	1,1,0	3,7,10	0,1,1	65	49	1	1.0	0.819,0.79,1.0	1.0,0.841,0.883	-0.038
4525	"ENSMUSG00000018995"	"Nars2"	chr7	+	96680752	96680790	96680757	96680790	96680544	96680643	4525	28,44,63	2,1,3	54,54,62	3,2,3	54	49	0.757963906156	1.0	0.927,0.976,0.95	0.942,0.961,0.949	0.0
4526	"ENSMUSG00000054808"	"Actn4"	chr7	-	28594545	28594611	28594545	28594605	28594856	28594937	4526	4,3,3	1,4,3	1,1,3	1,1,2	55	49	0.837686752535	1.0	0.781,0.401,0.471	0.471,0.471,0.572	0.046
4527	"ENSMUSG00000028256"	"Odf2l"	chr3	+	144831853	144833651	144833591	144833651	144829971	144830136	4527	144,121,118	0,1,0	131,137,132	0,1,0	1787	49	1	1.0	1.0,0.768,1.0	1.0,0.79,1.0	-0.007
4528	"ENSMUSG00000028256"	"Odf2l"	chr3	+	144851636	144854377	144854291	144854377	144850072	144850177	4528	287,198,295	32,19,37	275,313,290	30,44,23	2704	49	0.892610091772	1.0	0.14,0.159,0.126	0.142,0.114,0.186	-0.006
4530	"ENSMUSG00000030761"	"Myo7a"	chr7	-	97714818	97715102	97714818	97714988	97715547	97715674	4530	4,2,1	3,2,0	3,3,0	2,2,3	163	49	0.663134340956	1.0	0.286,0.231,1.0	0.311,0.311,0.0	0.298
4533	"ENSMUSG00000022744"	"Cldnd1"	chr16	+	58551631	58551775	58551664	58551775	58549800	58550110	4533	5,7,4	67,69,77	1,6,4	68,95,70	82	49	0.212662531347	1.0	0.043,0.057,0.03	0.009,0.036,0.033	0.017
4534	"ENSMUSG00000031166"	"Wdr13"	chrX	-	7997623	7997864	7997623	7997830	7998525	7998605	4534	55,38,59	2,2,0	60,54,61	1,1,1	83	49	1	1.0	0.942,0.918,1.0	0.973,0.97,0.973	-0.019
4535	"ENSMUSG00000039178"	"Tbc1d19"	chr5	+	53995468	53995579	53995518	53995579	53995265	53995312	4535	61,38,50	0,0,1	36,44,52	1,0,1	99	49	1	1.0	1.0,1.0,0.961	0.947,1.0,0.963	0.017
