ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3331	"ENSMUSG00000025461"	"Scart1"	chr7	+	139808894	139808971	139809627	139809795	139808416	139808731	139810212	139810384	3331	8,1,0	340,55,17	0,0,0	12,7,2	98	98	0.457987867417	1.0	0.023,0.018,0.0	0.0,0.0,0.0	0.014
3332	"ENSMUSG00000025461"	"Scart1"	chr7	+	139808894	139808971	139809657	139809795	139808416	139808731	139810212	139810384	3332	8,1,0	366,59,17	0,0,0	12,7,2	98	98	0.578815700582	1.0	0.021,0.017,0.0	0.0,0.0,0.0	0.013
3333	"ENSMUSG00000025461"	"Scart1"	chr7	+	139808947	139808971	139809627	139809795	139808416	139808731	139810212	139810384	3333	71,24,8	340,55,17	0,4,1	12,7,2	73	98	0.249595052224	1.0	0.219,0.369,0.387	0.0,0.434,0.402	0.046
3334	"ENSMUSG00000025461"	"Scart1"	chr7	+	139808947	139808971	139809657	139809795	139808416	139808731	139810212	139810384	3334	71,24,8	366,59,17	0,4,1	12,7,2	73	98	0.280194726504	1.0	0.207,0.353,0.387	0.0,0.434,0.402	0.037
3335	"ENSMUSG00000056763"	"Cspp1"	chr1	+	10134557	10134638	10135547	10135646	10128944	10129048	10136650	10136800	3335	25,33,28	25,18,27	37,40,41	31,32,30	98	98	0.913485526067	1.0	0.5,0.647,0.509	0.544,0.556,0.577	-0.007
3336	"ENSMUSG00000056763"	"Cspp1"	chr1	+	10145084	10145171	10147396	10147467	10136650	10137045	10152477	10152571	3336	26,11,23	34,27,37	26,20,22	38,51,32	98	98	0.822157132863	1.0	0.433,0.289,0.383	0.406,0.282,0.407	0.003
3337	"ENSMUSG00000056763"	"Cspp1"	chr1	+	10166090	10166238	10174436	10174589	10160412	10160542	10178593	10178706	3337	63,63,53	16,12,33	55,71,83	34,38,25	98	98	0.202174926136	1.0	0.797,0.84,0.616	0.618,0.651,0.769	0.072
3338	"ENSMUSG00000056763"	"Cspp1"	chr1	+	10174436	10174589	10178593	10178706	10166090	10166238	10182617	10182767	3338	19,11,29	84,77,67	26,29,33	80,78,85	98	98	0.131097678272	1.0	0.184,0.125,0.302	0.245,0.271,0.28	-0.062
3339	"ENSMUSG00000056763"	"Cspp1"	chr1	+	10183827	10183932	10186838	10186956	10183100	10183247	10196564	10196704	3339	48,29,56	27,20,37	56,49,50	31,40,49	98	98	0.356346577865	1.0	0.64,0.592,0.602	0.644,0.551,0.505	0.045
3341	"ENSMUSG00000062031"	"Pgghg"	chr7	+	140525538	140525675	140525868	140525926	140525367	140525440	140526019	140526115	3341	38,16,30	51,29,56	32,44,33	56,37,46	98	98	0.299762278044	1.0	0.427,0.356,0.349	0.364,0.543,0.418	-0.064
3342	"ENSMUSG00000036912"	"Piwil4"	chr9	-	14614885	14615014	14616201	14616355	14614320	14614468	14617504	14617575	3342	1,1,1	2,1,0	0,0,1	3,1,3	98	98	0.57181396916	1.0	0.333,0.5,1.0	0.0,0.0,0.25	0.528
3344	"ENSMUSG00000032393"	"Dpp8"	chr9	+	64971100	64971236	64973632	64973778	64970708	64970861	64981720	64981867	3344	116,103,116	106,99,103	113,122,133	102,132,118	98	98	0.780570990228	1.0	0.523,0.51,0.53	0.526,0.48,0.53	0.009
3345	"ENSMUSG00000025498"	"Irf7"	chr7	-	140844135	140844228	140844405	140844568	140843571	140843961	140844637	140844696	3345	54,23,31	84,34,62	59,95,68	100,134,117	98	98	0.749323986633	1.0	0.391,0.404,0.333	0.371,0.415,0.368	-0.009
3346	"ENSMUSG00000025498"	"Irf7"	chr7	-	140844135	140844228	140844405	140844568	140843571	140843961	140844987	140845204	3346	16,6,11	85,34,62	14,18,18	101,134,116	98	98	0.4137840535	1.0	0.158,0.15,0.151	0.122,0.118,0.134	0.028
3347	"ENSMUSG00000025498"	"Irf7"	chr7	-	140844135	140844228	140844637	140844696	140843571	140843961	140844987	140845204	3347	98,40,70	85,34,62	86,134,116	101,134,116	98	98	0.21661016727	1.0	0.536,0.541,0.53	0.46,0.5,0.5	0.049
3348	"ENSMUSG00000025498"	"Irf7"	chr7	-	140844405	140844472	140844637	140844696	140844135	140844228	140844987	140845204	3348	98,40,70	66,42,59	85,134,117	87,139,97	98	98	0.322537278705	1.0	0.598,0.488,0.543	0.494,0.491,0.547	0.032
3349	"ENSMUSG00000025498"	"Irf7"	chr7	-	140844405	140844568	140844637	140844696	140843571	140843961	140844987	140845204	3349	98,40,70	16,6,11	86,134,116	14,18,18	98	98	0.951380496699	1.0	0.86,0.87,0.864	0.86,0.882,0.866	-0.005
3350	"ENSMUSG00000025498"	"Irf7"	chr7	-	140844405	140844568	140844637	140844696	140844135	140844228	140844987	140845204	3350	98,40,70	67,42,61	85,134,117	89,139,96	98	98	0.359398302679	1.0	0.594,0.488,0.534	0.489,0.491,0.549	0.029
3352	"ENSMUSG00000028882"	"Ppp1r8"	chr4	-	132556683	132556748	132557935	132558080	132554239	132555517	132560207	132560428	3352	160,219,152	101,151,102	118,128,133	84,105,99	98	98	0.320897433717	1.0	0.613,0.592,0.598	0.584,0.549,0.573	0.032
3353	"ENSMUSG00000061723"	"Tnnt3"	chr7	+	142056476	142056494	142057784	142057802	142055565	142055579	142062071	142062090	3353	0,0,1	1,0,2	0,0,0	1,2,0	67	67	1	1.0	0.0,NA,0.333	0.0,0.0,NA	0.167
3357	"ENSMUSG00000061723"	"Tnnt3"	chr7	+	142059252	142059267	142061486	142061525	142059024	142059036	142062071	142062090	3357	1,0,0	5,2,2	0,0,0	0,3,1	64	88	1	1.0	0.216,0.0,0.0	NA,0.0,0.0	0.072
3358	"ENSMUSG00000061723"	"Tnnt3"	chr7	+	142061486	142061525	142062071	142062090	142059252	142059267	142064400	142064446	3358	1,1,0	5,2,0	1,0,0	1,3,2	88	68	1	1.0	0.134,0.279,NA	0.436,0.0,0.0	0.061
3361	"ENSMUSG00000000244"	"Tspan32"	chr7	+	142560644	142560742	142564770	142564845	142559407	142559755	142569317	142569404	3361	91,43,71	8,3,2	92,107,80	0,1,4	98	98	0.00531949805187	0.21060146096784374	0.919,0.935,0.973	1.0,0.991,0.952	-0.039
3362	"ENSMUSG00000000244"	"Tspan32"	chr7	+	142564770	142564845	142568695	142568797	142560644	142560742	142569317	142569404	3362	54,26,48	72,36,50	57,46,48	65,55,48	98	98	0.563158371285	1.0	0.429,0.419,0.49	0.467,0.455,0.5	-0.028
3363	"ENSMUSG00000000244"	"Tspan32"	chr7	+	142564770	142564845	142569317	142569404	142560644	142560742	142571315	142571410	3363	47,23,46	41,12,16	57,45,45	36,36,28	98	98	0.463297914131	1.0	0.534,0.657,0.742	0.613,0.556,0.616	0.049
3364	"ENSMUSG00000000244"	"Tspan32"	chr7	+	142564770	142564845	142570937	142571021	142560644	142560742	142571315	142571410	3364	47,23,46	35,21,46	57,45,45	33,34,22	98	98	0.0756455996817	0.9062032199919279	0.573,0.523,0.5	0.633,0.57,0.672	-0.093
3365	"ENSMUSG00000000244"	"Tspan32"	chr7	+	142569317	142569404	142570937	142571021	142560644	142560742	142571315	142571410	3365	41,12,16	35,21,46	36,36,28	33,34,22	98	98	0.0589254080686	0.7978922519256358	0.539,0.364,0.258	0.522,0.514,0.56	-0.145
3366	"ENSMUSG00000000244"	"Tspan32"	chr7	+	142569317	142569404	142571315	142571410	142560644	142560742	142572427	142573223	3366	0,0,0	102,59,78	1,1,0	78,83,78	98	98	1	1.0	0.0,0.0,0.0	0.013,0.012,0.0	-0.008
3367	"ENSMUSG00000000244"	"Tspan32"	chr7	+	142569317	142569404	142571315	142571410	142564770	142564845	142572427	142573223	3367	7,3,2	102,59,78	0,1,4	77,83,79	98	98	0.0392585842893	0.6974270721821372	0.064,0.048,0.025	0.0,0.012,0.048	0.026
3368	"ENSMUSG00000010755"	"Cars"	chr7	-	143113385	143113445	143115595	143115663	143112864	143112948	143116697	143116778	3368	49,56,55	64,94,78	35,47,50	63,99,89	98	98	0.128483065528	1.0	0.434,0.373,0.414	0.357,0.322,0.36	0.061
3369	"ENSMUSG00000048677"	"Tpcn2"	chr7	-	144809616	144809698	144810250	144810333	144809048	144809270	144810466	144810548	3369	27,33,48	25,16,24	28,51,58	28,33,22	98	98	0.931238170366	1.0	0.519,0.673,0.667	0.5,0.607,0.725	0.009
3370	"ENSMUSG00000020289"	"Nprl3"	chr11	-	32203874	32203949	32205438	32205568	32200124	32200278	32213024	32213094	3370	31,27,24	22,31,29	28,31,25	31,25,24	98	98	0.842984034575	1.0	0.585,0.466,0.453	0.475,0.554,0.51	-0.012
3371	"ENSMUSG00000020289"	"Nprl3"	chr11	-	32203874	32203949	32213024	32213094	32200124	32200278	32217422	32217689	3371	34,24,25	22,24,25	31,29,36	26,23,21	98	98	0.515014151289	1.0	0.607,0.5,0.5	0.544,0.558,0.632	-0.042
3372	"ENSMUSG00000026037"	"Orc2"	chr1	-	58511463	58511560	58513967	58514100	58510098	58510245	58515592	58515702	3372	90,135,67	49,100,64	58,62,66	49,55,69	98	98	0.182985190381	1.0	0.647,0.574,0.511	0.542,0.53,0.489	0.057
3373	"ENSMUSG00000026037"	"Orc2"	chr1	-	58540481	58540585	58541000	58541049	58539399	58539543	58543930	58544268	3373	37,73,47	70,111,67	31,33,26	56,54,57	98	98	0.370789314031	1.0	0.346,0.397,0.412	0.356,0.379,0.313	0.036
3374	"ENSMUSG00000026037"	"Orc2"	chr1	-	58540481	58540585	58541000	58541043	58539504	58539543	58543930	58544114	3374	7,7,2	70,111,67	6,5,7	56,54,57	92	98	0.173655126075	1.0	0.096,0.063,0.031	0.102,0.09,0.116	-0.039
3375	"ENSMUSG00000032202"	"Rab27a"	chr9	+	72982674	72982849	72989683	72989769	72952138	72952293	72992212	72992316	3375	70,57,49	37,41,33	59,60,66	35,43,42	98	98	0.889669835369	1.0	0.654,0.582,0.598	0.628,0.583,0.611	0.004
3387	"ENSMUSG00000064065"	"Ipcef1"	chr10	-	6869713	6870086	6887100	6887159	6850569	6850763	6904669	6904741	3387	53,47,44	45,29,21	28,49,30	22,24,23	98	98	0.955332954069	1.0	0.541,0.618,0.677	0.56,0.671,0.566	0.013
3388	"ENSMUSG00000039981"	"Zc3h12d"	chr10	+	7715528	7715912	7728951	7729091	7708233	7708326	7738149	7738384	3388	1,3,3	2,3,2	4,10,13	9,11,7	98	98	0.986409289557	1.0	0.333,0.5,0.6	0.308,0.476,0.65	-0.0
3389	"ENSMUSG00000020694"	"Tlk2"	chr11	+	105099677	105099747	105100619	105100663	105098205	105098277	105112011	105112179	3389	85,81,87	21,35,20	76,93,91	9,11,7	98	93	1.94165925935e-05	0.001921780366932845	0.793,0.687,0.805	0.889,0.889,0.925	-0.139
3390	"ENSMUSG00000019790"	"Stxbp5"	chr10	-	9653764	9653815	9665106	9665172	9646193	9646433	9673865	9674017	3390	54,43,58	42,30,37	45,53,57	38,42,40	98	98	0.609989795547	1.0	0.562,0.589,0.611	0.542,0.558,0.588	0.025
3391	"ENSMUSG00000021597"	"Slf1"	chr13	-	77199267	77199413	77214718	77214866	77197996	77198160	77231559	77231725	3391	29,42,21	26,19,22	38,37,36	28,22,13	98	98	0.339111128482	1.0	0.527,0.689,0.488	0.576,0.627,0.735	-0.078
3392	"ENSMUSG00000021597"	"Slf1"	chr13	-	77251599	77251743	77252652	77252796	77249040	77249175	77254094	77254223	3392	20,28,9	15,12,13	27,19,22	14,13,8	98	98	0.317959858923	1.0	0.571,0.7,0.409	0.659,0.594,0.733	-0.102
3393	"ENSMUSG00000021597"	"Slf1"	chr13	-	77260690	77260853	77273348	77273589	77254094	77254223	77274483	77274559	3393	25,40,21	16,30,17	25,24,17	17,25,18	98	98	0.405279402082	1.0	0.61,0.571,0.553	0.595,0.49,0.486	0.054
3394	"ENSMUSG00000026222"	"Sp100"	chr1	+	85597722	85597803	85601345	85601492	85594634	85594724	85602915	85602987	3394	405,343,294	443,332,334	404,424,399	432,450,463	98	98	0.767584717882	1.0	0.478,0.508,0.468	0.483,0.485,0.463	0.008
3395	"ENSMUSG00000026222"	"Sp100"	chr1	+	85601345	85601492	85602915	85602987	85597722	85597803	85606779	85606830	3395	400,316,258	368,274,286	381,416,389	357,364,352	98	98	0.589523660283	1.0	0.521,0.536,0.474	0.516,0.533,0.525	-0.014
3396	"ENSMUSG00000026222"	"Sp100"	chr1	+	85602915	85602987	85606779	85606830	85601345	85601492	85621979	85622030	3396	443,330,334	25,43,25	432,450,459	24,20,30	98	98	0.0179840280723	0.4672475293534443	0.947,0.885,0.93	0.947,0.957,0.939	-0.027
3397	"ENSMUSG00000026222"	"Sp100"	chr1	+	85608806	85608860	85619695	85619770	85606779	85606830	85621979	85622030	3397	254,191,211	272,207,214	276,297,265	293,327,261	98	98	0.956305216823	1.0	0.483,0.48,0.496	0.485,0.476,0.504	-0.002
3398	"ENSMUSG00000026222"	"Sp100"	chr1	+	85634947	85635019	85635702	85635846	85634557	85634675	85636713	85637127	3398	157,129,123	186,133,149	161,148,146	164,204,208	98	98	0.436847500502	1.0	0.458,0.492,0.452	0.495,0.42,0.412	0.025
3400	"ENSMUSG00000039242"	"B3galnt2"	chr13	+	14145351	14145452	14155185	14155281	14140894	14141042	14161937	14162048	3400	43,62,53	66,86,68	37,39,44	59,76,65	98	98	0.303113830743	1.0	0.394,0.419,0.438	0.385,0.339,0.404	0.041
3401	"ENSMUSG00000039242"	"B3galnt2"	chr13	+	14145351	14145452	14161937	14162048	14140894	14141042	14165373	14165452	3401	43,61,52	55,90,68	37,38,44	62,57,66	98	98	0.44873163286	1.0	0.439,0.404,0.433	0.374,0.4,0.4	0.034
3402	"ENSMUSG00000039242"	"B3galnt2"	chr13	+	14150022	14150219	14155185	14155281	14145351	14145452	14161937	14162048	3402	63,53,65	72,98,73	48,45,38	65,84,69	98	98	0.242382328522	1.0	0.467,0.351,0.471	0.425,0.349,0.355	0.053
3403	"ENSMUSG00000039242"	"B3galnt2"	chr13	+	14155185	14155281	14161937	14162048	14145351	14145452	14165373	14165452	3403	7,14,8	56,91,69	7,9,6	62,58,66	98	98	0.625974601939	1.0	0.111,0.133,0.104	0.101,0.134,0.083	0.01
3404	"ENSMUSG00000039242"	"B3galnt2"	chr13	+	14155185	14155281	14161937	14162048	14150022	14150219	14165373	14165452	3404	53,44,45	58,95,69	33,44,31	62,59,66	98	98	0.58100815552	1.0	0.477,0.317,0.395	0.347,0.427,0.32	0.032
3405	"ENSMUSG00000024542"	"Cep192"	chr18	+	67937435	67937564	67940327	67940476	67936058	67936226	67943146	67943199	3405	60,35,43	56,61,43	40,40,49	38,49,33	98	98	0.329045204092	1.0	0.517,0.365,0.5	0.513,0.449,0.598	-0.059
3406	"ENSMUSG00000024542"	"Cep192"	chr18	+	67940327	67940476	67943146	67943199	67937435	67937564	67945396	67945517	3406	48,36,37	34,76,47	34,33,33	45,53,46	98	98	0.596477308318	1.0	0.585,0.321,0.44	0.43,0.384,0.418	0.038
3407	"ENSMUSG00000040940"	"Arhgef1"	chr7	+	24607735	24607849	24611481	24611580	24607278	24607359	24611734	24611777	3407	663,512,649	761,487,699	689,748,685	754,766,761	98	98	0.867391871601	1.0	0.466,0.513,0.481	0.477,0.494,0.474	0.005
3408	"ENSMUSG00000040940"	"Arhgef1"	chr7	+	24611481	24611580	24611734	24611777	24607278	24607359	24611979	24612226	3408	11,6,10	929,580,759	5,6,3	924,916,844	98	92	0.878100102557	1.0	0.011,0.01,0.012	0.005,0.006,0.003	0.006
3409	"ENSMUSG00000040940"	"Arhgef1"	chr7	+	24611734	24611777	24611979	24612226	24611481	24611580	24612564	24612594	3409	683,451,629	520,346,543	671,692,698	578,594,534	92	98	0.697506662263	1.0	0.583,0.581,0.552	0.553,0.554,0.582	0.009
3410	"ENSMUSG00000040940"	"Arhgef1"	chr7	+	24617944	24617956	24618608	24618776	24617319	24617425	24619055	24619201	3410	16,10,16	388,348,351	65,67,68	497,501,453	61	98	3.37951888696e-13	1.080666154853286e-10	0.062,0.044,0.068	0.174,0.177,0.194	-0.124
3411	"ENSMUSG00000019992"	"Mtfr2"	chr10	+	20228569	20228674	20229112	20229225	20224080	20224181	20229775	20230011	3411	24,26,11	27,47,24	17,28,24	23,19,31	98	98	0.151675336186	1.0	0.471,0.356,0.314	0.425,0.596,0.436	-0.105
3412	"ENSMUSG00000022536"	"Glyr1"	chr16	-	4838130	4838232	4839201	4839294	4837150	4837313	4844371	4844471	3412	52,49,63	222,274,244	49,28,25	195,243,196	98	98	0.0481794086736	0.7486511349344239	0.19,0.152,0.205	0.201,0.103,0.113	0.043
3413	"ENSMUSG00000022536"	"Glyr1"	chr16	-	4838130	4838232	4839201	4839312	4837150	4837313	4844371	4844471	3413	129,144,122	222,274,244	143,134,136	195,243,196	98	98	0.0950851794535	0.9677124183059227	0.368,0.344,0.333	0.423,0.355,0.41	-0.048
3414	"ENSMUSG00000022536"	"Glyr1"	chr16	-	4849750	4849837	4854099	4854339	4847366	4848105	4854782	4854921	3414	214,207,225	207,238,204	213,224,223	204,208,207	98	98	0.552133824844	1.0	0.508,0.465,0.524	0.511,0.519,0.519	-0.017
3415	"ENSMUSG00000032480"	"Dhx30"	chr9	-	109942038	109942093	109944103	109944229	109938093	109938189	109944558	109944650	3415	58,55,73	97,132,111	66,72,54	97,130,102	98	98	0.692945083387	1.0	0.374,0.294,0.397	0.405,0.356,0.346	-0.014
3416	"ENSMUSG00000032480"	"Dhx30"	chr9	-	109942038	109942158	109944103	109944229	109938093	109938189	109944558	109944650	3416	58,55,73	99,129,111	66,72,54	100,131,101	98	98	0.740688417696	1.0	0.369,0.299,0.397	0.398,0.355,0.348	-0.012
3417	"ENSMUSG00000032480"	"Dhx30"	chr9	-	109942038	109942158	109944103	109944279	109938181	109938189	109944558	109944650	3417	0,0,0	99,129,111	1,0,1	100,131,101	98	98	1	1.0	0.0,0.0,0.0	0.01,0.0,0.01	-0.007
3418	"ENSMUSG00000024622"	"Hmgxb3"	chr18	-	61270474	61270694	61273862	61274047	61269298	61269432	61279500	61279628	3418	2,1,4	56,62,53	1,0,2	52,46,41	98	98	0.129139553823	1.0	0.034,0.016,0.07	0.019,0.0,0.047	0.018
3420	"ENSMUSG00000019792"	"Trmt11"	chr10	-	30467016	30467098	30470110	30470184	30466838	30466931	30473735	30473801	3420	21,28,28	16,26,10	27,19,18	10,17,7	98	98	0.504994669633	1.0	0.568,0.519,0.737	0.73,0.528,0.72	-0.051
3421	"ENSMUSG00000019791"	"Hint3"	chr10	-	30486312	30486439	30487643	30487713	30484136	30484419	30490708	30490826	3421	58,40,58	20,22,23	66,78,73	24,28,18	98	98	0.248791667	1.0	0.744,0.645,0.716	0.733,0.736,0.802	-0.055
3422	"ENSMUSG00000024381"	"Bin1"	chr18	+	32559276	32559405	32564723	32564795	32557872	32558020	32565035	32565146	3422	4,1,4	39,19,41	6,5,3	33,48,36	98	98	0.417669703404	1.0	0.093,0.05,0.089	0.154,0.094,0.077	-0.031
3423	"ENSMUSG00000087177"	"E130307A14Rik"	chr10	-	39531835	39531925	39557468	39557545	39530460	39530684	39607733	39608002	3423	22,21,19	15,5,9	38,27,29	10,6,11	98	98	0.189720582681	1.0	0.595,0.808,0.679	0.792,0.818,0.725	-0.084
3424	"ENSMUSG00000038510"	"Rpf2"	chr10	-	40112118	40112200	40115743	40115783	40109103	40109203	40120580	40120713	3424	2,11,3	1,4,0	5,1,2	2,2,1	89	98	0.364156257296	1.0	0.688,0.752,1.0	0.734,0.355,0.688	0.221
3425	"ENSMUSG00000038481"	"Cdk19"	chr10	+	40312067	40312208	40330010	40330068	40270320	40270396	40342633	40342765	3425	23,21,14	56,51,44	12,24,16	65,55,49	98	98	0.367079255607	1.0	0.291,0.292,0.241	0.156,0.304,0.246	0.039
3426	"ENSMUSG00000038481"	"Cdk19"	chr10	+	40330010	40330068	40342633	40342765	40312067	40312208	40345574	40345718	3426	89,67,68	131,124,133	70,88,69	122,149,116	98	98	0.902259954648	1.0	0.405,0.351,0.338	0.365,0.371,0.373	-0.005
3427	"ENSMUSG00000038481"	"Cdk19"	chr10	+	40342633	40342765	40351564	40351637	40312067	40312208	40352152	40352250	3427	23,21,14	105,112,107	13,24,16	107,136,124	98	98	0.324470448989	1.0	0.18,0.158,0.116	0.108,0.15,0.114	0.027
3428	"ENSMUSG00000038481"	"Cdk19"	chr10	+	40342633	40342765	40345574	40345718	40330010	40330068	40345881	40345951	3428	56,51,44	75,74,105	66,54,49	92,89,73	98	98	0.570398037331	1.0	0.427,0.408,0.295	0.418,0.378,0.402	-0.023
3429	"ENSMUSG00000038481"	"Cdk19"	chr10	+	40342633	40342765	40345574	40345718	40330010	40330068	40351564	40351637	3429	57,53,45	1,0,0	69,55,50	0,2,3	98	98	0.510527311277	1.0	0.983,1.0,1.0	1.0,0.965,0.943	0.025
3430	"ENSMUSG00000038481"	"Cdk19"	chr10	+	40345574	40345718	40345881	40345951	40342633	40342765	40351564	40351637	3430	110,103,119	79,85,109	110,127,103	99,121,97	98	98	0.357667172902	1.0	0.582,0.548,0.522	0.526,0.512,0.515	0.033
3431	"ENSMUSG00000038481"	"Cdk19"	chr10	+	40352884	40352963	40353697	40353964	40352152	40352250	40355670	40356864	3431	84,83,102	46,71,78	111,107,94	75,61,64	98	98	0.482734208315	1.0	0.646,0.539,0.567	0.597,0.637,0.595	-0.026
3432	"ENSMUSG00000021470"	"Ercc6l2"	chr13	+	63972622	63972742	63982409	63982603	63967444	63967869	63989237	63989399	3432	31,21,21	22,25,15	26,21,17	22,24,14	98	98	0.718951742569	1.0	0.585,0.457,0.583	0.542,0.467,0.548	0.023
3433	"ENSMUSG00000021470"	"Ercc6l2"	chr13	+	64000764	64000836	64001441	64001587	63996554	63996674	64006044	64006140	3433	19,31,34	19,12,26	26,30,32	29,17,23	98	98	0.637718029982	1.0	0.5,0.721,0.567	0.473,0.638,0.582	0.032
3434	"ENSMUSG00000034042"	"Gpbp1l1"	chr4	+	116430590	116430720	116431533	116431811	116428067	116428180	116436443	116436516	3434	163,168,190	131,139,135	160,176,156	142,122,148	98	98	0.563857835531	1.0	0.554,0.547,0.585	0.53,0.591,0.513	0.017
3435	"ENSMUSG00000051169"	"Rpusd3"	chr6	-	113393267	113393407	113393749	113393873	113392279	113392683	113394101	113394186	3435	14,7,19	10,6,18	11,8,12	13,19,17	98	98	0.0642328521608	0.8303062262225448	0.583,0.538,0.514	0.458,0.296,0.414	0.156
3437	"ENSMUSG00000062866"	"Phactr2"	chr10	-	13131053	13131065	13137509	13137668	13129085	13129623	13142716	13142797	3437	14,6,4	1,0,0	3,10,14	1,1,0	98	61	1	1.0	0.897,1.0,1.0	0.651,0.862,1.0	0.128
3438	"ENSMUSG00000001228"	"Uhrf1"	chr17	+	56617675	56617836	56619053	56619269	56616336	56616579	56619863	56619967	3438	486,918,500	385,738,421	439,437,378	320,323,338	98	98	0.716497129195	1.0	0.558,0.554,0.543	0.578,0.575,0.528	-0.009
3439	"ENSMUSG00000001228"	"Uhrf1"	chr17	+	56619053	56619269	56619863	56619967	56617675	56617836	56620040	56620251	3439	383,613,380	226,387,245	297,335,254	180,190,190	98	98	0.866437151022	1.0	0.629,0.613,0.608	0.623,0.638,0.572	0.006
3440	"ENSMUSG00000001228"	"Uhrf1"	chr17	+	56619863	56619967	56620040	56620251	56619053	56619269	56622191	56622315	3440	386,740,421	270,503,270	320,323,337	258,231,199	98	98	0.713682868617	1.0	0.588,0.595,0.609	0.554,0.583,0.629	0.009
3441	"ENSMUSG00000001228"	"Uhrf1"	chr17	+	56622398	56622506	56622776	56622881	56622191	56622315	56624003	56624110	3441	248,474,283	278,475,264	228,230,203	196,226,210	98	98	0.588563007321	1.0	0.471,0.499,0.517	0.538,0.504,0.492	-0.016
3442	"ENSMUSG00000038160"	"Atg5"	chr10	+	44170591	44170670	44179562	44179725	44165858	44165986	44195455	44195550	3442	50,59,48	77,90,69	53,41,33	69,62,55	98	98	0.908014231215	1.0	0.394,0.396,0.41	0.434,0.398,0.375	-0.002
3443	"ENSMUSG00000038160"	"Atg5"	chr10	+	44179562	44179725	44195455	44195550	44170591	44170670	44222952	44223070	3443	55,75,48	44,60,40	63,68,51	45,42,51	98	98	0.737292924721	1.0	0.556,0.556,0.545	0.583,0.618,0.5	-0.015
3444	"ENSMUSG00000018372"	"Cep95"	chr11	+	106692288	106692404	106695818	106695947	106690869	106690969	106697061	106697255	3444	55,45,54	26,27,33	66,52,60	36,46,29	98	98	0.616602292518	1.0	0.679,0.625,0.621	0.647,0.531,0.674	0.024
3445	"ENSMUSG00000018372"	"Cep95"	chr11	+	106702021	106702175	106703221	106703361	106700453	106700583	106704586	106704688	3445	49,34,50	70,64,70	37,40,30	78,70,67	98	98	0.135193695711	1.0	0.412,0.347,0.417	0.322,0.364,0.309	0.06
3446	"ENSMUSG00000006169"	"Clint1"	chr11	+	45777257	45777366	45778212	45778377	45775158	45775255	45781448	45781626	3446	263,223,227	147,185,168	274,262,251	159,184,163	98	98	0.482253221	1.0	0.641,0.547,0.575	0.633,0.587,0.606	-0.021
3447	"ENSMUSG00000020901"	"Pik3r5"	chr11	+	68366228	68366329	68367130	68367199	68364620	68364736	68368269	68368408	3447	60,47,70	96,81,91	73,75,58	93,78,92	98	98	0.29306836076	1.0	0.385,0.367,0.435	0.44,0.49,0.387	-0.043
3448	"ENSMUSG00000019861"	"Gopc"	chr10	-	52230667	52230843	52233437	52233461	52229422	52229588	52234868	52235033	3448	0,1,0	73,73,57	3,0,2	73,67,75	73	98	0.536955162222	1.0	0.0,0.018,0.0	0.052,0.0,0.035	-0.023
3450	"ENSMUSG00000038010"	"Ccdc138"	chr10	+	58334990	58335035	58335183	58335241	58333769	58333884	58343342	58343463	3450	6,6,12	12,10,12	13,5,11	7,10,9	94	98	0.311136690084	1.0	0.343,0.385,0.51	0.659,0.343,0.56	-0.108
3451	"ENSMUSG00000038010"	"Ccdc138"	chr10	+	58343342	58343463	58348900	58349079	58335183	58335241	58359959	58360118	3451	12,10,12	7,12,8	7,10,9	6,9,6	98	98	0.937467349561	1.0	0.632,0.455,0.6	0.538,0.526,0.6	0.008
3452	"ENSMUSG00000038010"	"Ccdc138"	chr10	+	58359959	58360118	58363163	58363283	58348900	58349079	58364144	58364222	3452	7,13,7	17,13,15	6,9,6	16,13,12	98	98	0.697984171816	1.0	0.292,0.5,0.318	0.273,0.409,0.333	0.032
3453	"ENSMUSG00000019916"	"P4ha1"	chr10	+	59190161	59190232	59191171	59191242	59187904	59188081	59197682	59197782	3453	41,72,52	58,85,48	40,32,52	39,70,92	98	98	0.172339304085	1.0	0.414,0.459,0.52	0.506,0.314,0.361	0.071
3454	"ENSMUSG00000004207"	"Psap"	chr10	+	60129128	60129254	60130312	60130510	60128284	60128359	60130744	60130888	3454	1257,1240,1268	1367,1362,1247	1739,1745,1723	1836,2018,1789	98	98	0.773528758101	1.0	0.479,0.477,0.504	0.486,0.464,0.491	0.006
3456	"ENSMUSG00000028837"	"Psmb2"	chr4	+	126577914	126578037	126580821	126580892	126571422	126571638	126599850	126600013	3456	359,410,353	336,367,295	313,301,305	335,321,318	98	98	0.0881462091498	0.9426542161449172	0.517,0.528,0.545	0.483,0.484,0.49	0.044
3457	"ENSMUSG00000020078"	"Vps26a"	chr10	-	62304068	62304233	62305679	62305836	62300410	62300517	62316336	62316486	3457	3,2,2	66,67,62	0,2,2	75,83,81	98	98	0.185895940032	1.0	0.043,0.029,0.031	0.0,0.024,0.024	0.018
