ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2568	"ENSMUSG00000030557"	"Mef2a"	chr7	-	66999596	66999669	66999616	66999669	66966539	66966730	2568	16,17,22	55,42,49	22,14,15	58,51,50	69	49	0.489823140195	1.0	0.171,0.223,0.242	0.212,0.163,0.176	0.028
2569	"ENSMUSG00000024050"	"Wiz"	chr17	-	32600029	32600130	32600057	32600130	32586797	32587121	2569	2,0,0	0,0,0	0,0,0	2,1,1	77	49	1	1.0	1.0,NA,NA	0.0,0.0,0.0	1.0
2571	"ENSMUSG00000024050"	"Wiz"	chr17	-	32600029	32600130	32600057	32600130	32597813	32598092	2571	1,0,2	4,4,4	1,1,0	3,6,7	77	49	0.80024648631	1.0	0.137,0.0,0.241	0.175,0.096,0.0	0.036
2572	"ENSMUSG00000079507"	"H2-Q1"	chr17	+	35539796	35540526	35539796	35540066	35542039	35542315	2572	179,63,223	0,0,1	121,152,175	0,1,0	509	49	1	1.0	1.0,1.0,0.955	1.0,0.936,1.0	0.006
2574	"ENSMUSG00000004568"	"Arhgef18"	chr8	+	3443072	3443224	3443072	3443102	3477348	3477490	2574	7,3,11	6,3,1	10,7,11	4,10,5	171	49	0.667093530302	1.0	0.251,0.223,0.759	0.417,0.167,0.387	0.087
2575	"ENSMUSG00000041594"	"Tmtc4"	chr14	-	123215485	123215698	123215579	123215698	123210581	123210697	2575	31,19,20	3,1,0	9,33,26	2,3,1	143	49	0.310498728723	1.0	0.78,0.867,1.0	0.607,0.79,0.899	0.117
2576	"ENSMUSG00000030534"	"Vps33b"	chr7	+	79929719	79929781	79929719	79929765	79932232	79932327	2576	23,22,30	29,46,28	34,16,28	33,34,32	65	49	0.860972733084	1.0	0.374,0.265,0.447	0.437,0.262,0.397	-0.003
2577	"ENSMUSG00000038930"	"Rccd1"	chr7	-	79969839	79970929	79970609	79970929	79968993	79969089	2577	312,245,330	0,1,0	288,346,349	0,0,1	819	49	1	1.0	1.0,0.936,1.0	1.0,1.0,0.954	-0.006
2578	"ENSMUSG00000038930"	"Rccd1"	chr7	-	79970049	79970929	79970609	79970929	79969839	79969961	2578	233,181,258	2,0,0	216,259,266	0,0,0	609	49	1	1.0	0.904,1.0,1.0	1.0,1.0,1.0	-0.032
2579	"ENSMUSG00000038943"	"Prc1"	chr7	+	79960817	79960928	79960817	79960919	79961964	79962075	2579	189,245,216	3,4,3	177,191,187	5,4,3	58	49	0.43195988267	1.0	0.982,0.981,0.984	0.968,0.976,0.981	0.007
2580	"ENSMUSG00000038943"	"Prc1"	chr7	+	79962779	79962956	79962779	79962879	79963274	79963316	2580	141,227,200	0,10,6	192,160,176	1,1,5	126	49	0.0433892271178	0.4912239736487097	1.0,0.898,0.928	0.987,0.984,0.932	-0.026
2585	"ENSMUSG00000061787"	"Rps17"	chr7	-	80994604	80994756	80994686	80994756	80994058	80994164	2585	9420,14177,8386	10,22,5	7937,8320,8120	6,8,12	131	49	1	1.0	0.997,0.996,0.998	0.998,0.997,0.996	-0.0
2586	"ENSMUSG00000025586"	"Cpeb1"	chr7	-	81006641	81006746	81006656	81006746	81005622	81005759	2586	0,1,1	4,8,4	0,0,0	8,6,2	64	49	1	1.0	0.0,0.087,0.161	0.0,0.0,0.0	0.083
2590	"ENSMUSG00000006423"	"C330007P06Rik"	chrX	-	36120469	36120546	36120504	36120546	36116982	36117072	2590	12,7,11	0,1,0	10,14,14	0,0,0	84	49	1	1.0	1.0,0.803,1.0	1.0,1.0,1.0	-0.066
2591	"ENSMUSG00000006423"	"C330007P06Rik"	chrX	-	36120469	36120546	36120504	36120546	36117935	36118074	2591	12,8,11	18,29,24	10,14,14	23,17,20	84	49	0.249204239793	1.0	0.28,0.139,0.211	0.202,0.325,0.29	-0.062
2592	"ENSMUSG00000030219"	"Erp27"	chr6	-	136899026	136899178	136899106	136899178	136898726	136898827	2592	1,4,3	0,1,0	1,1,2	0,0,0	129	49	1	1.0	1.0,0.603,1.0	1.0,1.0,1.0	-0.132
2596	"ENSMUSG00000034254"	"Agpat1"	chr17	+	34829845	34829979	34829845	34829900	34830247	34830423	2596	201,204,185	2,6,4	223,252,228	5,5,3	128	49	0.856956371658	1.0	0.975,0.929,0.947	0.945,0.951,0.967	-0.004
2597	"ENSMUSG00000034254"	"Agpat1"	chr17	+	34829845	34829979	34829845	34829900	34830578	34830674	2597	132,128,121	0,0,0	137,186,149	1,0,0	128	49	1	1.0	1.0,1.0,1.0	0.981,1.0,1.0	0.006
2600	"ENSMUSG00000030619"	"Eed"	chr7	-	89605462	89605621	89605551	89605621	89604738	89604812	2600	363,399,321	12,8,19	359,363,354	8,9,13	138	49	0.309589701933	1.0	0.915,0.947,0.857	0.941,0.935,0.906	-0.021
2601	"ENSMUSG00000030616"	"Sytl2"	chr7	+	90028709	90032390	90028709	90028781	90034250	90034352	2601	357,136,307	1,1,5	34,37,60	4,3,7	3658	49	3.82050120207e-07	0.00013371754207245	0.827,0.646,0.451	0.102,0.142,0.103	0.526
2602	"ENSMUSG00000030615"	"Tmem126a"	chr7	-	90101914	90102108	90101936	90102108	90100750	90100865	2602	45,62,36	4,5,2	35,50,36	4,1,2	71	49	0.404211540431	1.0	0.886,0.895,0.925	0.858,0.972,0.925	-0.016
2603	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85806682	85806854	85806689	85806854	85806209	85806320	2603	4,6,6	0,0,1	6,5,8	0,0,0	56	49	1	1.0	1.0,1.0,0.84	1.0,1.0,1.0	-0.053
2604	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85806417	85806854	85806748	85806854	85806209	85806336	2604	328,238,311	2,0,0	316,310,360	0,1,0	380	49	1	1.0	0.955,1.0,1.0	1.0,0.976,1.0	-0.007
2605	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85806682	85806854	85806689	85806854	85806417	85806466	2605	4,4,6	0,0,0	7,7,10	1,1,2	56	49	0.0185386687601	0.29798040957954247	1.0,1.0,1.0	0.86,0.86,0.814	0.155
2606	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85806682	85806854	85806748	85806854	85806417	85806466	2606	57,41,65	51,51,46	56,54,62	39,46,41	115	49	0.253674228609	1.0	0.323,0.255,0.376	0.38,0.333,0.392	-0.05
2607	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85806689	85806854	85806748	85806854	85806417	85806466	2607	53,37,59	51,51,46	50,48,54	39,46,41	108	49	0.343221775781	1.0	0.32,0.248,0.368	0.368,0.321,0.374	-0.042
2609	"ENSMUSG00000036067"	"Slc2a6"	chr2	-	26913099	26913655	26913546	26913655	26912730	26912876	2609	25,10,18	0,0,0	27,26,22	1,0,0	496	49	1	1.0	1.0,1.0,1.0	0.727,1.0,1.0	0.091
2610	"ENSMUSG00000042408"	"Zmym6"	chr4	+	126982121	126982347	126982121	126982129	126986704	126986876	2610	196,118,156	0,4,3	205,193,195	2,2,3	267	49	0.705493570771	1.0	1.0,0.844,0.905	0.95,0.947,0.923	-0.024
2611	"ENSMUSG00000031634"	"Ufsp2"	chr8	+	46433351	46433529	46433351	46433504	46433609	46433676	2611	40,53,47	1,2,3	43,41,42	5,3,0	74	49	0.642214754144	1.0	0.964,0.946,0.912	0.851,0.9,1.0	0.024
2616	"ENSMUSG00000039178"	"Tbc1d19"	chr5	+	53987796	53987897	53987796	53987842	53990311	53990387	2616	3,2,2	24,14,11	13,15,5	12,19,19	104	49	0.000188621640597	0.018484920778506	0.056,0.063,0.079	0.338,0.271,0.11	-0.174
2618	"ENSMUSG00000109002"	"Gm38405"	chr7	-	99524594	99524806	99524635	99524806	99524445	99524516	2618	73,33,112	2,5,8	70,69,71	12,3,10	90	49	0.132979095919	0.8531886395839844	0.952,0.782,0.884	0.761,0.926,0.794	0.046
2619	"ENSMUSG00000109002"	"Gm38405"	chr7	-	99524594	99524806	99524635	99524806	99524459	99524523	2619	71,33,107	83,43,94	68,67,68	55,63,52	90	49	0.160476914267	0.9038354941474713	0.318,0.295,0.383	0.402,0.367,0.416	-0.063
2622	"ENSMUSG00000051048"	"P4ha3"	chr7	+	99934726	99934975	99934726	99934933	99941782	99941925	2622	0,0,1	7,5,5	0,0,1	13,10,7	91	49	1	1.0	0.0,0.0,0.097	0.0,0.0,0.071	0.009
2624	"ENSMUSG00000030691"	"Fchsd2"	chr7	+	100759945	100760043	100759945	100759979	100788357	100790336	2624	95,113,115	0,0,0	118,111,116	0,1,0	113	49	1	1.0	1.0,1.0,1.0	1.0,0.98,1.0	0.007
2627	"ENSMUSG00000030649"	"Anapc15"	chr7	+	101546939	101547024	101546939	101546994	101547148	101547278	2627	120,177,136	1,2,0	123,143,107	1,1,0	79	49	1	1.0	0.987,0.982,1.0	0.987,0.989,1.0	-0.002
2628	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107647750	107648158	107648083	107648158	107646759	107646825	2628	283,250,341	69,58,63	292,309,308	79,87,81	382	49	0.103525361882	0.7697641884430267	0.345,0.356,0.41	0.322,0.313,0.328	0.049
2630	"ENSMUSG00000070424"	"Art5"	chr7	-	101747422	101747717	101747435	101747717	101746987	101747141	2630	2,0,0	0,0,0	1,3,1	1,0,0	62	49	1	1.0	1.0,NA,NA	0.441,1.0,1.0	0.186
2631	"ENSMUSG00000063550"	"Nup98"	chr7	-	101829583	101829722	101829634	101829722	101825519	101825612	2631	27,37,24	31,49,48	29,22,26	44,46,31	100	49	0.729503604329	1.0	0.299,0.27,0.197	0.244,0.19,0.291	0.014
2632	"ENSMUSG00000030990"	"Pgap2"	chr7	+	101884868	101885079	101884868	101884966	101885300	101885553	2632	16,10,19	3,0,1	14,23,17	0,2,1	162	49	0.469893596994	1.0	0.617,1.0,0.852	1.0,0.777,0.837	-0.048
2633	"ENSMUSG00000030990"	"Pgap2"	chr7	+	101885654	101885761	101885654	101885749	101886328	101886437	2633	25,20,22	10,5,12	26,23,29	13,12,16	61	49	0.358420791847	1.0	0.668,0.763,0.596	0.616,0.606,0.593	0.071
2634	"ENSMUSG00000021262"	"Evl"	chr12	+	108649453	108649669	108649453	108649520	108652308	108652375	2634	447,333,364	104,77,65	246,322,271	60,59,45	198	49	0.529285519423	1.0	0.515,0.517,0.581	0.504,0.575,0.598	-0.021
2636	"ENSMUSG00000087174"	"5530601H04Rik"	chrX	-	104112069	104112234	104112176	104112234	104110364	104110483	2636	77,118,92	11,6,3	88,73,92	1,3,3	156	49	0.0172190945068	0.2909433209769655	0.687,0.861,0.906	0.965,0.884,0.906	-0.1
2641	"ENSMUSG00000066258"	"Trim12a"	chr7	-	103956118	103956594	103956463	103956594	103955205	103955301	2641	6,4,6	1,0,0	11,4,7	0,0,0	394	49	1	1.0	0.427,1.0,1.0	1.0,1.0,1.0	-0.191
2645	"ENSMUSG00000068882"	"Ssb"	chr2	+	69691905	69692083	69691905	69692056	69693567	69693659	2645	9,14,13	242,348,232	10,10,13	210,246,201	76	49	0.646203317646	1.0	0.023,0.025,0.035	0.03,0.026,0.04	-0.004
2646	"ENSMUSG00000068882"	"Ssb"	chr2	+	69697615	69697896	69697615	69697723	69699122	69699194	2646	1247,1600,1156	1,0,0	1034,1129,1118	0,1,1	222	49	1	1.0	0.996,1.0,1.0	1.0,0.996,0.996	0.001
2647	"ENSMUSG00000026694"	"Eef1aknmt"	chr1	-	162373336	162374096	162373796	162374096	162371754	162371954	2647	136,200,95	3,3,5	93,119,115	1,3,2	509	49	0.379130697779	1.0	0.814,0.865,0.647	0.9,0.792,0.847	-0.071
2651	"ENSMUSG00000030890"	"Ilk"	chr7	+	105390580	105390746	105390580	105390690	105390993	105391115	2651	83,58,60	0,2,1	85,80,72	1,1,1	105	49	1	1.0	1.0,0.931,0.966	0.975,0.974,0.971	-0.008
2652	"ENSMUSG00000030890"	"Ilk"	chr7	+	105390580	105390914	105390580	105390690	105390993	105391115	2652	668,626,657	0,2,1	743,785,732	1,1,1	273	49	1	1.0	1.0,0.983,0.992	0.993,0.993,0.992	-0.001
2653	"ENSMUSG00000030890"	"Ilk"	chr7	+	105390580	105390914	105390580	105390746	105390993	105391115	2653	587,573,597	2,5,0	660,706,662	2,1,2	217	49	0.626000840439	1.0	0.985,0.963,1.0	0.987,0.994,0.987	-0.007
2655	"ENSMUSG00000030894"	"Tpp1"	chr7	-	105401166	105401260	105401188	105401260	105400796	105400936	2655	3,2,7	72,61,69	3,4,1	79,86,99	71	49	0.133339678909	0.8531886395839844	0.028,0.022,0.065	0.026,0.031,0.007	0.017
2656	"ENSMUSG00000030894"	"Tpp1"	chr7	-	105401188	105401403	105401377	105401403	105400796	105400936	2656	117,100,128	0,1,1	129,134,153	0,0,2	238	49	1	1.0	1.0,0.954,0.963	1.0,1.0,0.94	-0.008
2657	"ENSMUSG00000008575"	"Nfib"	chr4	-	82241781	82241947	82241808	82241947	82238710	82238793	2657	0,1,1	2,0,0	2,1,2	0,0,2	76	49	0.479174916992	1.0	0.0,1.0,1.0	1.0,1.0,0.392	-0.131
2658	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88539582	88539646	88539582	88539640	88540219	88540349	2658	107,106,122	33,32,26	108,118,138	36,31,29	55	49	0.88457370688	1.0	0.743,0.747,0.807	0.728,0.772,0.809	-0.004
2660	"ENSMUSG00000035673"	"Sbno2"	chr10	-	79905115	79905541	79905444	79905541	79904692	79904826	2660	178,187,203	0,1,0	231,244,207	0,0,0	378	49	1	1.0	1.0,0.96,1.0	1.0,1.0,1.0	-0.013
2661	"ENSMUSG00000004677"	"Myo9b"	chr8	+	71802778	71802839	71802778	71802833	71803570	71803692	2661	37,36,36	110,100,112	32,32,36	117,99,117	55	49	0.499690765485	1.0	0.231,0.243,0.223	0.196,0.224,0.215	0.021
2662	"ENSMUSG00000046364"	"Rpl27a"	chr7	+	109118791	109119200	109118791	109118855	109119674	109119849	2662	4434,5593,3954	2,2,0	3815,4230,3999	2,2,1	394	49	1	1.0	0.996,0.997,1.0	0.996,0.996,0.998	0.001
2663	"ENSMUSG00000032280"	"Tle3"	chr9	+	61301889	61301994	61301889	61301964	61309134	61309339	2663	51,62,57	71,111,86	46,39,44	76,76,82	79	49	0.378893641315	1.0	0.308,0.257,0.291	0.273,0.241,0.25	0.031
2664	"ENSMUSG00000032280"	"Tle3"	chr9	+	61301889	61301994	61301889	61301964	61309137	61309339	2664	31,42,31	26,23,17	34,30,30	19,28,15	79	49	0.914120965897	1.0	0.425,0.531,0.531	0.526,0.399,0.554	0.003
2667	"ENSMUSG00000032280"	"Tle3"	chr9	+	61316556	61316698	61316556	61316689	61317217	61317402	2667	49,72,46	97,116,98	52,51,66	115,113,111	58	49	0.652903448601	1.0	0.299,0.344,0.284	0.276,0.276,0.334	0.014
2668	"ENSMUSG00000032280"	"Tle3"	chr9	+	61317217	61317417	61317217	61317402	61318544	61318621	2668	128,131,104	37,39,33	96,117,112	40,40,33	64	49	0.399788550454	1.0	0.726,0.72,0.707	0.648,0.691,0.722	0.031
2669	"ENSMUSG00000066232"	"Ipo7"	chr7	+	109626277	109626359	109626277	109626355	109628897	109629051	2669	71,118,80	0,3,0	71,49,59	0,0,1	53	49	1	1.0	1.0,0.973,1.0	1.0,1.0,0.982	-0.003
2670	"ENSMUSG00000066232"	"Ipo7"	chr7	+	109648151	109648900	109648151	109648277	109649986	109650082	2670	474,834,421	0,0,1	368,346,356	1,2,0	672	49	0.365532258566	1.0	1.0,1.0,0.968	0.964,0.927,1.0	0.026
2671	"ENSMUSG00000030788"	"Rnf141"	chr7	-	110436283	110436477	110436369	110436477	110432943	110433052	2671	54,57,50	3,1,0	52,51,64	1,1,4	135	49	0.3468084901	1.0	0.867,0.954,1.0	0.95,0.949,0.853	0.023
2672	"ENSMUSG00000029817"	"Tra2a"	chr6	-	49222409	49222544	49222415	49222544	49221801	49221869	2672	281,315,246	24,31,31	242,272,265	20,24,25	55	49	0.426261835813	1.0	0.913,0.901,0.876	0.915,0.91,0.904	-0.013
2673	"ENSMUSG00000031782"	"Coq9"	chr8	+	95577142	95577267	95577142	95577227	95578478	95578583	2673	17,10,14	37,32,34	17,19,21	36,36,37	89	49	0.268092003698	1.0	0.202,0.147,0.185	0.206,0.225,0.238	-0.045
2675	"ENSMUSG00000038296"	"Galnt18"	chr7	-	111147837	111147997	111147882	111147997	111119196	111119382	2675	0,0,1	5,0,2	1,1,2	7,10,4	94	49	1	1.0	0.0,NA,0.207	0.069,0.05,0.207	-0.005
2678	"ENSMUSG00000042423"	"Fbrs"	chr7	+	127086031	127086070	127086031	127086061	127086436	127086508	2678	3,3,5	165,133,171	2,8,6	172,218,185	58	49	0.587059907074	1.0	0.015,0.019,0.024	0.01,0.03,0.027	-0.003
2680	"ENSMUSG00000030980"	"Knop1"	chr7	-	118451625	118452563	118452111	118452563	118447671	118447797	2680	700,1175,602	0,4,2	524,612,479	2,2,0	535	49	0.730364586112	1.0	1.0,0.964,0.965	0.96,0.966,1.0	0.001
2681	"ENSMUSG00000030980"	"Knop1"	chr7	-	118451625	118452563	118452111	118452563	118449843	118449912	2681	777,1311,669	6,20,15	585,692,549	9,6,10	535	49	0.737804820534	1.0	0.922,0.857,0.803	0.856,0.914,0.834	-0.007
2684	"ENSMUSG00000030924"	"Rexo5"	chr7	+	119426525	119426602	119426525	119426599	119427314	119427429	2684	0,1,0	2,5,4	1,0,2	3,2,6	52	49	0.931665229939	1.0	0.0,0.159,0.0	0.239,0.0,0.239	-0.106
2689	"ENSMUSG00000030871"	"Ears2"	chr7	-	121645846	121647797	121647324	121647797	121643735	121643889	2689	224,260,189	0,1,0	164,185,230	0,0,0	1527	49	1	1.0	1.0,0.893,1.0	1.0,1.0,1.0	-0.036
2690	"ENSMUSG00000030714"	"Sgf29"	chr7	+	126270709	126270839	126270709	126270832	126270905	126271052	2690	57,77,75	0,1,0	49,72,65	1,0,0	56	49	1	1.0	1.0,0.985,1.0	0.977,1.0,1.0	0.003
2691	"ENSMUSG00000003378"	"Grik5"	chr7	-	24767409	24767599	24767434	24767599	24764797	24764895	2691	3,1,1	28,6,11	0,2,0	9,11,8	74	49	0.191595415938	0.9656915137676892	0.066,0.099,0.057	0.0,0.107,0.0	0.038
2692	"ENSMUSG00000032743"	"Katnip"	chr7	+	125441751	125442625	125441751	125442226	125449470	125450175	2692	208,201,239	0,0,0	288,277,253	0,0,1	448	49	1	1.0	1.0,1.0,1.0	1.0,1.0,0.965	0.012
2694	"ENSMUSG00000000131"	"Xpo6"	chr7	-	125750395	125752451	125751997	125752451	125748405	125748532	2694	412,476,683	90,106,90	667,875,881	93,84,91	1651	49	3.24406120954e-05	0.0042266096878268425	0.12,0.118,0.184	0.176,0.236,0.223	-0.071
2695	"ENSMUSG00000000131"	"Xpo6"	chr7	-	125750395	125752451	125751997	125752451	125748675	125748709	2695	416,475,685	1,4,3	671,878,882	1,5,7	1651	49	0.821194465519	1.0	0.925,0.779,0.871	0.952,0.839,0.789	-0.002
2696	"ENSMUSG00000030733"	"Sh2b1"	chr7	-	126067591	126067813	126067644	126067813	126066170	126066945	2696	108,62,72	5,10,4	90,103,109	3,2,3	102	49	0.00556211408602	0.18282064498782002	0.912,0.749,0.896	0.935,0.961,0.946	-0.095
2697	"ENSMUSG00000030733"	"Sh2b1"	chr7	-	126067591	126067813	126067644	126067813	126067121	126067221	2697	141,93,103	63,58,64	116,156,147	65,74,64	102	49	0.401313998211	1.0	0.518,0.435,0.436	0.462,0.503,0.525	-0.034
2698	"ENSMUSG00000032637"	"Atxn2l"	chr7	-	126091929	126092173	126091983	126092173	126091615	126091780	2698	199,222,207	12,8,11	245,245,274	8,9,7	103	49	0.110272850295	0.7849775473298551	0.888,0.93,0.9	0.936,0.928,0.949	-0.032
2699	"ENSMUSG00000032637"	"Atxn2l"	chr7	-	126091929	126092173	126091983	126092173	126091620	126091657	2699	198,221,205	8,8,11	247,244,273	10,9,1	103	49	0.100334480219	0.768056404538162	0.922,0.929,0.899	0.922,0.928,0.992	-0.031
2700	"ENSMUSG00000030683"	"Sez6l2"	chr7	+	126567331	126567450	126567331	126567428	126569224	126569442	2700	0,1,1	1,0,0	1,1,0	6,1,1	71	49	0.00810179929426	0.23211154585605814	0.0,1.0,1.0	0.103,0.408,0.0	0.496
2701	"ENSMUSG00000038664"	"Herc1"	chr9	+	66368981	66369202	66368981	66369181	66370110	66370379	2701	37,22,33	37,49,35	26,28,31	45,35,44	70	49	0.691335489507	1.0	0.412,0.239,0.398	0.288,0.359,0.33	0.024
2702	"ENSMUSG00000052934"	"Fbxo31"	chr8	-	122282858	122283090	122282980	122283090	122281944	122282098	2702	19,14,11	11,25,35	10,19,12	24,22,33	171	49	0.518298527232	1.0	0.331,0.138,0.083	0.107,0.198,0.094	0.051
2705	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127176706	127176860	127176706	127176818	127177146	127177201	2705	94,83,67	4,2,7	96,85,106	8,4,7	91	49	0.482463217258	1.0	0.927,0.957,0.838	0.866,0.92,0.891	0.015
2706	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127176706	127176882	127176706	127176818	127177146	127177201	2706	146,135,144	4,2,7	185,148,167	8,4,7	113	49	0.469189415047	1.0	0.941,0.967,0.899	0.909,0.941,0.912	0.015
2707	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127176706	127176882	127176706	127176860	127177146	127177201	2707	54,55,77	2,3,0	89,65,63	0,2,2	71	49	0.531935550193	1.0	0.949,0.927,1.0	1.0,0.957,0.956	-0.012
2708	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127176706	127176860	127176706	127176818	127178838	127178904	2708	99,86,76	9,4,5	100,89,118	14,5,9	91	49	0.351482602159	1.0	0.856,0.92,0.891	0.794,0.906,0.876	0.03
2709	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127176706	127176882	127176706	127176818	127178838	127178904	2709	130,113,114	9,4,5	149,116,134	14,5,9	113	49	0.267206520812	1.0	0.862,0.925,0.908	0.822,0.91,0.866	0.032
2710	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127176706	127177201	127176706	127176818	127178838	127178904	2710	648,523,620	9,4,5	722,698,700	14,5,9	432	49	0.335647467966	1.0	0.891,0.937,0.934	0.854,0.941,0.898	0.023
2711	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127176706	127176882	127176706	127176860	127178838	127178904	2711	38,33,47	7,6,9	53,33,30	4,6,14	71	49	0.9721198543	1.0	0.789,0.791,0.783	0.901,0.791,0.597	0.025
2712	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127176706	127177201	127176706	127176860	127178838	127178904	2712	556,443,553	7,6,9	626,615,596	4,6,14	390	49	0.886034031871	1.0	0.909,0.903,0.885	0.952,0.928,0.842	-0.008
2713	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127176706	127177201	127176706	127176882	127178838	127178904	2713	519,412,509	1,2,3	574,586,568	1,4,2	368	49	0.96874720998	1.0	0.986,0.965,0.958	0.987,0.951,0.974	-0.001
2714	"ENSMUSG00000030811"	"Fbxl19"	chr7	+	127350036	127350198	127350036	127350069	127351181	127351693	2714	131,123,117	21,19,19	101,102,103	20,15,16	178	49	0.840596112641	1.0	0.632,0.641,0.629	0.582,0.652,0.639	0.01
2715	"ENSMUSG00000030811"	"Fbxl19"	chr7	+	127350036	127350200	127350036	127350069	127351181	127351693	2715	98,97,81	21,19,19	78,85,77	20,15,16	180	49	0.978324050819	1.0	0.56,0.582,0.537	0.515,0.607,0.567	-0.003
2718	"ENSMUSG00000043923"	"Ccdc84"	chr9	-	44324739	44324830	44324767	44324830	44324433	44324498	2718	45,34,43	7,13,5	46,51,52	5,6,9	77	49	0.24481594859	1.0	0.804,0.625,0.846	0.854,0.844,0.786	-0.07
2721	"ENSMUSG00000030846"	"Tial1"	chr7	-	128048454	128048831	128048762	128048831	128047918	128047994	2721	337,212,406	0,0,0	290,290,310	0,0,1	357	49	1	1.0	1.0,1.0,1.0	1.0,1.0,0.977	0.008
2722	"ENSMUSG00000048495"	"Tyw5"	chr1	-	57432743	57432853	57432828	57432853	57432508	57432646	2722	10,14,10	2,6,4	17,25,21	5,2,0	134	49	0.0269478244239	0.37710302121536515	0.646,0.46,0.478	0.554,0.82,1.0	-0.263
2723	"ENSMUSG00000048495"	"Tyw5"	chr1	-	57440527	57440682	57440546	57440682	57435885	57435955	2723	7,17,16	10,16,13	19,12,11	17,33,16	68	49	0.208811211295	0.9919706772567829	0.335,0.434,0.47	0.446,0.208,0.331	0.085
2724	"ENSMUSG00000030852"	"Tacc2"	chr7	+	130336678	130336958	130336678	130336880	130341541	130341603	2724	2,6,3	33,27,33	1,13,6	31,39,45	127	49	0.252479483438	1.0	0.023,0.079,0.034	0.012,0.114,0.049	-0.013
2725	"ENSMUSG00000030852"	"Tacc2"	chr7	+	130336678	130336973	130336678	130336880	130341541	130341603	2725	2,5,3	33,27,33	2,7,5	31,39,45	142	49	0.67204589853	1.0	0.02,0.06,0.03	0.022,0.058,0.037	-0.002
2726	"ENSMUSG00000030852"	"Tacc2"	chr7	+	130336678	130336973	130336678	130336958	130341541	130341603	2726	0,0,0	0,1,0	1,0,0	0,6,1	64	49	1	1.0	NA,0.0,NA	1.0,0.0,0.0	-0.333
2729	"ENSMUSG00000066979"	"Bub3"	chr7	+	131163265	131165214	131163265	131163335	131167921	131168080	2729	1566,1634,1544	0,0,1	1572,1586,1545	0,0,0	1928	49	1	1.0	1.0,1.0,0.975	1.0,1.0,1.0	-0.008
2730	"ENSMUSG00000014767"	"Tbp"	chr17	+	15721415	15721619	15721415	15721464	15723226	15723390	2730	27,27,44	2,6,3	12,14,10	3,3,1	204	49	0.386429406054	1.0	0.764,0.519,0.779	0.49,0.529,0.706	0.112
2731	"ENSMUSG00000030965"	"Abraxas2"	chr7	+	132466691	132466782	132466691	132466712	132470761	132470798	2731	135,138,125	0,1,0	119,114,101	0,0,0	119	49	1	1.0	1.0,0.983,1.0	1.0,1.0,1.0	-0.006
2737	"ENSMUSG00000025461"	"Scart1"	chr7	+	139803803	139804550	139803803	139804109	139804622	139804937	2737	2152,484,107	0,1,0	29,59,61	0,0,0	490	49	1	1.0	1.0,0.98,1.0	1.0,1.0,1.0	-0.007
2738	"ENSMUSG00000056763"	"Cspp1"	chr1	+	10109997	10110112	10109997	10110104	10115300	10115409	2738	5,6,10	4,6,3	7,1,2	8,4,5	57	49	0.0443475086331	0.4984008997756651	0.518,0.462,0.741	0.429,0.177,0.256	0.286
2739	"ENSMUSG00000056763"	"Cspp1"	chr1	+	10115300	10115418	10115300	10115409	10117648	10117751	2739	7,3,7	16,22,24	2,7,2	27,23,33	58	49	0.0857624099609	0.7027354662347992	0.27,0.103,0.198	0.059,0.205,0.049	0.086
2740	"ENSMUSG00000056763"	"Cspp1"	chr1	+	10200210	10200310	10200210	10200257	10202678	10202742	2740	1,4,3	46,31,70	4,4,2	47,51,54	102	49	0.625241306341	1.0	0.01,0.058,0.02	0.039,0.036,0.017	-0.001
2741	"ENSMUSG00000068917"	"Clk2"	chr3	+	89072125	89072413	89072125	89072198	89074341	89074511	2741	177,172,174	0,0,0	221,208,154	0,1,0	264	49	1	1.0	1.0,1.0,1.0	1.0,0.975,1.0	0.008
2742	"ENSMUSG00000068205"	"Macrod2"	chr2	+	142098440	142098551	142098440	142098503	142103012	142103081	2742	1,0,0	1,0,2	1,0,1	0,1,0	97	49	1	1.0	0.336,NA,0.0	1.0,0.0,1.0	-0.499
