ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3554	"ENSMUSG00000020166"	"Cnot2"	chr10	-	116337096	116337222	116363731	116363854	116335278	116335371	116417357	116417390	3554	377,330,476	856,779,1031	540,510,494	1018,976,912	172	175	0.0512391726766	0.990390036255926	0.309,0.301,0.32	0.351,0.347,0.355	-0.041
3555	"ENSMUSG00000020166"	"Cnot2"	chr10	-	116339939	116340019	116353221	116353288	116337096	116337222	116363731	116363854	3555	327,264,387	395,332,513	420,417,391	424,449,421	116	129	0.0700522522531	1.0	0.479,0.469,0.456	0.524,0.508,0.508	-0.045
3556	"ENSMUSG00000020166"	"Cnot2"	chr10	-	116339939	116340019	116363731	116363854	116337096	116337222	116384937	116385010	3556	518,480,673	394,330,512	705,698,680	424,447,421	172	129	0.0750593863768	1.0	0.496,0.522,0.496	0.555,0.539,0.548	-0.043
3557	"ENSMUSG00000020166"	"Cnot2"	chr10	-	116339939	116340019	116353221	116353288	116337096	116337222	116384937	116385080	3557	193,177,220	394,330,512	217,237,216	424,447,421	116	129	0.483746990519	1.0	0.353,0.374,0.323	0.363,0.371,0.363	-0.016
3558	"ENSMUSG00000020166"	"Cnot2"	chr10	-	116339939	116340019	116384937	116385080	116337096	116337222	116417357	116417395	3558	569,640,706	395,328,512	673,656,646	424,447,421	192	129	0.821582631274	1.0	0.492,0.567,0.481	0.516,0.496,0.508	0.007
3559	"ENSMUSG00000020166"	"Cnot2"	chr10	-	116339939	116340019	116384937	116385010	116337096	116337222	116417357	116417401	3559	222,234,294	395,328,512	225,248,240	424,447,421	122	129	0.332690638592	1.0	0.373,0.43,0.378	0.359,0.37,0.376	0.025
3560	"ENSMUSG00000020166"	"Cnot2"	chr10	-	116342945	116343093	116384937	116385080	116339939	116340019	116417357	116417395	3560	567,640,703	510,436,675	667,653,643	618,652,602	192	197	0.207017106886	1.0	0.533,0.601,0.517	0.525,0.507,0.523	0.032
3561	"ENSMUSG00000020166"	"Cnot2"	chr10	-	116353221	116353288	116363731	116363854	116335246	116335371	116384937	116385080	3561	516,477,671	151,141,184	703,696,679	175,200,173	172	116	0.437285012412	1.0	0.697,0.695,0.711	0.73,0.701,0.726	-0.018
3562	"ENSMUSG00000020166"	"Cnot2"	chr10	-	116353221	116353288	116363731	116363854	116337096	116337222	116384937	116385080	3562	518,480,673	193,177,220	705,698,680	217,237,216	172	116	0.352301171663	1.0	0.644,0.647,0.674	0.687,0.665,0.68	-0.022
3563	"ENSMUSG00000020166"	"Cnot2"	chr10	-	116353221	116353288	116384937	116385080	116337096	116337222	116417357	116417388	3563	569,640,706	158,140,183	673,656,646	182,191,185	192	116	0.271465798411	1.0	0.685,0.734,0.7	0.691,0.675,0.678	0.025
3564	"ENSMUSG00000020166"	"Cnot2"	chr10	-	116353221	116353288	116363731	116363854	116337096	116337222	116417357	116417390	3564	379,333,478	158,140,183	542,512,495	182,191,185	172	116	0.285810874151	1.0	0.618,0.616,0.638	0.668,0.644,0.643	-0.028
3565	"ENSMUSG00000020166"	"Cnot2"	chr10	-	116353221	116353288	116363731	116363854	116339939	116340019	116384937	116385080	3565	517,480,672	162,147,189	703,698,679	181,207,180	172	116	0.391650420324	1.0	0.683,0.688,0.706	0.724,0.695,0.718	-0.02
3566	"ENSMUSG00000020166"	"Cnot2"	chr10	-	116363731	116363854	116373125	116373353	116353221	116353288	116384937	116385010	3566	24,33,27	687,601,877	53,31,42	941,924,885	277	172	0.320222738249	1.0	0.021,0.033,0.019	0.034,0.02,0.029	-0.003
3567	"ENSMUSG00000020166"	"Cnot2"	chr10	-	116363731	116363854	116373125	116373183	116353221	116353288	116384937	116385080	3567	12,12,22	687,601,877	22,28,22	941,924,885	107	172	0.272054767293	1.0	0.027,0.031,0.039	0.036,0.046,0.038	-0.008
3568	"ENSMUSG00000055531"	"Cpsf6"	chr10	-	117196760	117197265	117197678	117197789	117196344	117196460	117197918	117198092	3568	68,108,72	2359,3780,2198	54,64,58	2144,2066,1999	160	554	0.670577822558	1.0	0.091,0.09,0.102	0.08,0.097,0.091	0.005
3569	"ENSMUSG00000071302"	"2610044O15Rik8"	chr8	-	129948024	129948085	129948304	129948431	129944023	129944230	129960385	129960494	3569	37,36,38	14,7,11	34,36,38	14,11,20	176	110	0.203412318523	1.0	0.623,0.763,0.683	0.603,0.672,0.543	0.084
3570	"ENSMUSG00000020212"	"Mdm1"	chr10	+	117982499	117982876	117986693	117986861	117978754	117978869	117987906	117988001	3570	619,732,816	313,389,428	863,878,842	454,405,416	426	217	0.574254420548	1.0	0.502,0.489,0.493	0.492,0.525,0.508	-0.014
3571	"ENSMUSG00000020212"	"Mdm1"	chr10	+	117983885	117984020	117986693	117986861	117982499	117982876	117987906	117988001	3571	209,225,242	325,401,437	279,284,277	468,422,432	184	217	0.410034379342	1.0	0.431,0.398,0.395	0.413,0.442,0.431	-0.021
3572	"ENSMUSG00000020212"	"Mdm1"	chr10	+	117983885	117984020	117986726	117986861	117982569	117982876	117987906	117988001	3572	209,225,242	239,296,324	279,284,277	345,320,315	184	184	0.442837228499	1.0	0.467,0.432,0.428	0.447,0.47,0.468	-0.019
3573	"ENSMUSG00000020212"	"Mdm1"	chr10	+	117986693	117986861	117987906	117988001	117982499	117982876	117988079	117988179	3573	265,332,372	200,218,238	389,347,368	251,242,203	217	144	0.47618613215	1.0	0.468,0.503,0.509	0.507,0.488,0.546	-0.02
3574	"ENSMUSG00000020212"	"Mdm1"	chr10	+	117986693	117986861	117987906	117988001	117983885	117984020	117988079	117988179	3574	309,376,431	200,218,237	438,406,410	251,243,203	217	144	0.572309829167	1.0	0.506,0.534,0.547	0.537,0.526,0.573	-0.016
3575	"ENSMUSG00000020212"	"Mdm1"	chr10	+	117986726	117986861	117987906	117988001	117983885	117984020	117988079	117988172	3575	179,233,266	200,218,237	274,252,257	251,243,203	184	144	0.422982025696	1.0	0.412,0.455,0.468	0.461,0.448,0.498	-0.024
3576	"ENSMUSG00000023345"	"Poc1a"	chr9	+	106202587	106202715	106203482	106203525	106185139	106185232	106207071	106207215	3576	1,0,2	0,1,1	0,2,1	0,0,1	177	92	1	1.0	1.0,0.0,0.51	NA,1.0,0.342	-0.168
3577	"ENSMUSG00000020121"	"Srgap1"	chr10	-	121664633	121664667	121665131	121665234	121661538	121661599	121667789	121667817	3577	6,0,7	1,1,0	6,5,3	1,1,1	152	83	0.231880406547	1.0	0.766,0.0,1.0	0.766,0.732,0.621	-0.118
3578	"ENSMUSG00000020124"	"Usp15"	chr10	-	122982698	122982843	122999497	122999559	122968860	122969034	123004131	123004277	3578	115,108,113	392,401,381	98,95,104	400,358,336	111	194	0.671498289539	1.0	0.339,0.32,0.341	0.3,0.317,0.351	0.011
3579	"ENSMUSG00000020124"	"Usp15"	chr10	-	122999497	122999559	123004131	123004277	122982698	122982843	123007004	123007131	3579	398,414,411	63,84,55	404,364,358	70,66,80	195	111	0.251927469895	1.0	0.782,0.737,0.81	0.767,0.758,0.718	0.029
3580	"ENSMUSG00000002320"	"Tm9sf1"	chr14	-	55875315	55875589	55877841	55878027	55873421	55874069	55878423	55879045	3580	385,377,320	543,540,559	361,389,362	574,604,550	235	323	0.828919432749	1.0	0.494,0.49,0.44	0.464,0.47,0.475	0.005
3581	"ENSMUSG00000002320"	"Tm9sf1"	chr14	-	55875366	55875589	55877841	55878027	55873424	55874069	55878423	55879045	3581	385,377,320	362,366,345	361,389,362	399,392,349	235	272	0.765686058198	1.0	0.552,0.544,0.518	0.512,0.535,0.546	0.007
3582	"ENSMUSG00000006731"	"B4galnt1"	chr10	+	127001872	127002091	127002586	127002751	127001093	127001388	127002867	127002974	3582	497,334,439	381,257,388	553,677,556	482,549,490	268	214	0.564500574835	1.0	0.51,0.509,0.475	0.478,0.496,0.475	0.015
3583	"ENSMUSG00000006731"	"B4galnt1"	chr10	+	127002586	127002751	127002867	127002974	127001699	127002091	127003370	127003411	3583	392,256,388	237,179,207	458,541,501	276,331,312	214	156	0.913361243705	1.0	0.547,0.51,0.577	0.547,0.544,0.539	0.001
3584	"ENSMUSG00000006731"	"B4galnt1"	chr10	+	127002867	127002974	127003370	127003411	127002586	127002751	127003569	127003750	3584	229,158,201	95,58,76	254,331,288	112,147,109	156	90	0.526522462006	1.0	0.582,0.611,0.604	0.567,0.565,0.604	0.02
3585	"ENSMUSG00000006731"	"B4galnt1"	chr10	+	127002867	127002974	127003370	127003411	127002586	127002751	127005612	127005711	3585	229,158,203	0,3,5	254,331,289	4,3,8	156	90	0.410069706886	1.0	1.0,0.968,0.959	0.973,0.985,0.954	0.005
3586	"ENSMUSG00000006731"	"B4galnt1"	chr10	+	127003370	127003411	127003569	127003750	127002867	127002974	127005612	127005711	3586	108,98,105	481,321,425	150,151,151	531,677,577	90	230	0.979958711137	1.0	0.365,0.438,0.387	0.419,0.363,0.401	0.002
3587	"ENSMUSG00000006731"	"B4galnt1"	chr10	+	127003569	127003750	127005612	127005711	127003370	127003411	127005846	127006037	3587	469,312,411	302,178,298	530,685,557	355,423,353	230	148	0.903574380147	1.0	0.5,0.53,0.47	0.49,0.51,0.504	-0.001
3588	"ENSMUSG00000023977"	"Ubr2"	chr17	-	47291245	47291344	47291414	47291513	47286852	47287016	47292279	47292368	3588	109,100,116	154,141,135	114,138,108	170,162,147	148	148	0.960351684823	1.0	0.414,0.415,0.462	0.401,0.46,0.424	0.002
3589	"ENSMUSG00000035297"	"Cops4"	chr5	+	100681377	100681528	100685163	100685334	100680107	100681261	100689402	100689518	3589	315,339,316	403,432,392	300,325,326	363,404,388	200	220	0.692804789864	1.0	0.462,0.463,0.47	0.476,0.469,0.48	-0.01
3590	"ENSMUSG00000035297"	"Cops4"	chr5	+	100685163	100685334	100689402	100689518	100681377	100681528	100691704	100691789	3590	411,447,395	246,274,272	368,417,396	266,275,294	220	165	0.280395827946	1.0	0.556,0.55,0.521	0.509,0.532,0.503	0.028
3591	"ENSMUSG00000035297"	"Cops4"	chr5	+	100689402	100689518	100691704	100691789	100685163	100685334	100695169	100695646	3591	239,262,262	208,219,232	245,260,273	145,193,195	165	134	0.0361080635104	0.8485580319537083	0.483,0.493,0.478	0.578,0.522,0.532	-0.059
3592	"ENSMUSG00000040345"	"Arhgap9"	chr10	+	127162421	127162520	127162741	127162883	127162200	127162296	127162963	127163074	3592	346,280,261	736,616,551	235,269,205	504,548,475	148	191	0.951274126323	1.0	0.378,0.37,0.379	0.376,0.388,0.358	0.002
3593	"ENSMUSG00000025404"	"R3hdm2"	chr10	+	127235994	127236062	127280144	127280344	127226179	127226296	127287860	127287902	3593	94,112,96	416,410,442	79,94,109	427,413,433	117	249	0.544687664524	1.0	0.325,0.368,0.316	0.283,0.326,0.349	0.017
3594	"ENSMUSG00000025404"	"R3hdm2"	chr10	+	127298056	127298152	127300850	127300882	127295335	127295444	127307636	127307869	3594	204,220,202	63,58,72	228,180,212	66,77,49	145	81	0.995811595933	1.0	0.644,0.679,0.61	0.659,0.566,0.707	0.0
3595	"ENSMUSG00000025404"	"R3hdm2"	chr10	+	127312388	127312567	127317561	127317663	127307636	127307869	127318367	127318476	3595	340,328,292	27,17,15	369,385,336	35,30,24	228	151	0.120737200906	1.0	0.893,0.927,0.928	0.875,0.895,0.903	0.025
3596	"ENSMUSG00000025404"	"R3hdm2"	chr10	+	127312388	127312567	127317561	127317624	127307636	127307869	127319844	127320087	3596	435,400,371	9,5,4	451,451,434	11,7,3	228	112	1	1.0	0.96,0.975,0.979	0.953,0.969,0.986	0.002
3597	"ENSMUSG00000025404"	"R3hdm2"	chr10	+	127312388	127312567	127317561	127317663	127307636	127307869	127319844	127320087	3597	435,400,371	42,30,28	451,451,434	53,57,43	228	151	0.03497446983	0.834924802373936	0.873,0.898,0.898	0.849,0.84,0.87	0.037
3598	"ENSMUSG00000025404"	"R3hdm2"	chr10	+	127320374	127320501	127320730	127320891	127319844	127320087	127321284	127321439	3598	379,311,353	329,284,274	367,357,329	351,328,278	176	210	0.538067143634	1.0	0.579,0.566,0.606	0.555,0.565,0.585	0.015
3599	"ENSMUSG00000089669"	"Tnfsf13"	chr11	-	69575043	69575159	69575310	69575358	69574679	69574818	69575485	69575564	3599	6,2,8	13,11,12	4,12,9	15,22,19	97	165	0.9128415401	1.0	0.44,0.236,0.531	0.312,0.481,0.446	-0.011
3600	"ENSMUSG00000022014"	"Epsti1"	chr14	+	78211956	78212037	78224131	78224205	78210017	78210050	78231971	78232071	3600	153,107,201	122,71,143	197,244,201	147,194,153	130	123	0.654504937586	1.0	0.543,0.588,0.571	0.559,0.543,0.554	0.015
3601	"ENSMUSG00000061315"	"Naca"	chr10	+	127872357	127872429	127882036	127882122	127871443	127871552	127882597	127882675	3601	2502,3545,2234	2034,3115,2000	2019,2184,2003	1856,1854,1793	121	135	0.7353150161	1.0	0.578,0.559,0.555	0.548,0.568,0.555	0.007
3602	"ENSMUSG00000061315"	"Naca"	chr10	+	127882036	127882122	127882597	127882675	127872357	127872429	127883526	127883673	3602	1412,2118,1346	1718,2420,1566	1245,1251,1232	1465,1581,1451	135	127	0.759758377961	1.0	0.436,0.452,0.447	0.444,0.427,0.444	0.007
3603	"ENSMUSG00000005506"	"Celf1"	chr2	+	90784633	90784686	90818009	90818161	90770741	90770986	90828924	90829112	3603	22,22,11	151,181,142	11,15,16	136,153,138	102	201	0.468774386565	1.0	0.223,0.193,0.132	0.137,0.162,0.186	0.021
3604	"ENSMUSG00000005506"	"Celf1"	chr2	+	90831350	90831433	90831806	90831855	90828923	90829112	90833555	90833690	3604	312,389,312	282,332,237	311,293,311	214,245,231	132	98	0.319988477467	1.0	0.451,0.465,0.494	0.519,0.47,0.5	-0.026
3605	"ENSMUSG00000044005"	"Gls2"	chr10	+	128036041	128036171	128036754	128036834	128035505	128035627	128037074	128037238	3605	1,0,0	0,1,0	1,2,1	0,1,2	179	129	1	1.0	1.0,0.0,NA	1.0,0.59,0.265	-0.118
3606	"ENSMUSG00000027002"	"Nckap1"	chr2	-	80354881	80355021	80355902	80356022	80353719	80353851	80358878	80359011	3606	97,68,84	109,98,123	106,109,93	143,138,130	169	189	0.972327578256	1.0	0.499,0.437,0.433	0.453,0.469,0.444	0.001
3608	"ENSMUSG00000045100"	"Slc25a26"	chr6	+	94484494	94484651	94487732	94487842	94477311	94477438	94511124	94511229	3608	47,41,44	40,37,40	55,36,26	37,34,34	206	159	0.881633204542	1.0	0.476,0.461,0.459	0.534,0.45,0.371	0.014
3609	"ENSMUSG00000045100"	"Slc25a26"	chr6	+	94553314	94553359	94569392	94569462	94512701	94512749	94575360	94575425	3609	9,8,10	26,29,19	12,14,3	20,21,20	94	119	0.639853559772	1.0	0.305,0.259,0.4	0.432,0.458,0.16	-0.029
3610	"ENSMUSG00000002033"	"Cd3g"	chr9	-	44882560	44882604	44884803	44884935	44881988	44882071	44885460	44885688	3610	3532,2811,3526	1752,1414,1758	3896,3847,3594	1813,1884,1756	181	93	0.667783834611	1.0	0.509,0.505,0.508	0.525,0.512,0.513	-0.009
3611	"ENSMUSG00000005540"	"Fcer2a"	chr8	-	3738533	3738596	3738797	3738860	3738286	3738349	3739776	3739830	3611	6,2,3	12,10,8	9,21,12	16,20,13	112	112	0.0271516125087	0.7463167256449812	0.333,0.167,0.273	0.36,0.512,0.48	-0.193
3612	"ENSMUSG00000027663"	"Zmat3"	chr3	-	32399606	32399729	32415038	32415365	32397700	32397867	32419652	32419769	3612	145,187,140	77,53,51	189,179,143	73,62,56	376	172	0.901365336966	1.0	0.463,0.617,0.557	0.542,0.569,0.539	-0.004
3613	"ENSMUSG00000011832"	"Evi5l"	chr8	+	4250867	4250921	4252935	4253076	4243305	4243366	4253513	4253642	3613	35,11,35	95,32,78	44,43,46	118,132,115	103	190	0.693814887008	1.0	0.405,0.388,0.453	0.408,0.375,0.425	0.013
3614	"ENSMUSG00000011832"	"Evi5l"	chr8	+	4250867	4250921	4252935	4253174	4243305	4243366	4253513	4253642	3614	35,11,35	72,28,70	44,43,46	96,112,93	103	288	0.715120480135	1.0	0.576,0.523,0.583	0.562,0.518,0.58	0.007
3615	"ENSMUSG00000022322"	"Shcbp1"	chr8	-	4791847	4791966	4794446	4794578	4789594	4789681	4798704	4798825	3615	225,317,251	173,264,207	250,216,209	185,175,179	181	168	0.911269646255	1.0	0.547,0.527,0.53	0.556,0.534,0.52	-0.002
3616	"ENSMUSG00000059851"	"Kmt5c"	chr7	+	4746245	4746265	4748800	4748937	4745742	4746109	4749075	4749120	3616	23,29,36	328,249,318	31,40,40	326,359,314	69	186	0.47447838965	1.0	0.159,0.239,0.234	0.204,0.231,0.256	-0.02
3617	"ENSMUSG00000059851"	"Kmt5c"	chr7	+	4746245	4746265	4749075	4749260	4745945	4746109	4749375	4749897	3617	23,29,35	391,264,336	32,40,40	346,415,328	69	234	0.389069828985	1.0	0.166,0.271,0.261	0.239,0.246,0.293	-0.027
3618	"ENSMUSG00000006494"	"Pdk1"	chr2	+	71710382	71710454	71713766	71713951	71703894	71705891	71714186	71714528	3618	198,221,230	617,640,848	190,190,166	530,543,514	121	234	0.332975133465	1.0	0.383,0.4,0.344	0.409,0.404,0.384	-0.023
3619	"ENSMUSG00000006494"	"Pdk1"	chr2	+	71726032	71726143	71727990	71728104	71719239	71719338	71730327	71732330	3619	366,384,410	304,352,414	310,333,292	294,304,288	160	163	0.758802755422	1.0	0.551,0.526,0.502	0.518,0.527,0.508	0.009
3620	"ENSMUSG00000010936"	"Vac14"	chr8	+	111380243	111380309	111397657	111397814	111379863	111380008	111409123	111409256	3620	62,93,74	151,184,178	75,81,68	153,148,174	115	206	0.679551107631	1.0	0.424,0.475,0.427	0.468,0.495,0.412	-0.016
3621	"ENSMUSG00000004535"	"Tax1bp1"	chr6	+	52706265	52706453	52710175	52710334	52704183	52704286	52713834	52713983	3621	876,866,1052	867,840,1019	954,920,941	926,962,974	237	208	0.653613940384	1.0	0.47,0.475,0.475	0.475,0.456,0.459	0.01
3622	"ENSMUSG00000030410"	"Dmwd"	chr7	+	18813966	18815226	18815843	18815918	18811979	18812162	18816200	18816701	3622	841,1060,947	21,37,29	1194,1257,1292	29,37,26	1309	124	0.217384721521	1.0	0.791,0.731,0.756	0.796,0.763,0.825	-0.035
3623	"ENSMUSG00000038542"	"Pcid2"	chr8	-	13136250	13136326	13144142	13144197	13135322	13135464	13145830	13145872	3623	94,80,75	107,91,109	96,102,81	118,120,126	104	125	0.687285020323	1.0	0.514,0.514,0.453	0.494,0.505,0.436	0.015
3624	"ENSMUSG00000038542"	"Pcid2"	chr8	-	13136250	13136326	13144142	13144197	13135322	13135464	13150324	13150414	3624	12,12,11	107,93,109	11,13,6	118,120,125	104	125	0.242527809278	1.0	0.119,0.134,0.108	0.101,0.115,0.055	0.03
3625	"ENSMUSG00000038482"	"Tfdp1"	chr8	+	13407042	13407109	13415088	13415195	13389664	13389739	13419458	13419580	3625	199,441,234	720,1218,715	231,227,252	578,644,647	116	156	0.109241528902	1.0	0.271,0.327,0.306	0.35,0.322,0.344	-0.037
3626	"ENSMUSG00000038398"	"Upf3a"	chr8	+	13836146	13836253	13837364	13837471	13835614	13835884	13841881	13841980	3626	147,126,121	149,140,140	148,142,165	156,155,122	156	156	0.315833547576	1.0	0.497,0.474,0.464	0.487,0.478,0.575	-0.035
3627	"ENSMUSG00000038398"	"Upf3a"	chr8	+	13842099	13842210	13845439	13845495	13841881	13841980	13845583	13845739	3627	199,200,193	78,83,91	218,215,212	105,120,93	160	105	0.261949510696	1.0	0.626,0.613,0.582	0.577,0.54,0.599	0.035
3628	"ENSMUSG00000031565"	"Fgfr1"	chr8	+	26053389	26053540	26054355	26054500	26052153	26052344	26056726	26056929	3628	3,3,5	23,23,37	7,7,2	31,32,34	200	194	0.610334359053	1.0	0.112,0.112,0.116	0.18,0.175,0.054	-0.023
3629	"ENSMUSG00000008892"	"Vdac3"	chr8	-	23072098	23072151	23073599	23073752	23070355	23070583	23077568	23077618	3629	444,478,446	146,181,158	430,401,375	132,140,119	202	102	0.43716580442	1.0	0.606,0.571,0.588	0.622,0.591,0.614	-0.021
3630	"ENSMUSG00000031536"	"Polb"	chr8	-	23132320	23132372	23143075	23143133	23130528	23130583	23143329	23143434	3630	78,86,65	108,90,99	70,75,65	83,107,93	107	101	0.817420027857	1.0	0.405,0.474,0.383	0.443,0.398,0.397	0.008
3631	"ENSMUSG00000029804"	"Herc3"	chr6	+	58839957	58840034	58850718	58850830	58837236	58837397	58851195	58851385	3631	104,56,92	222,109,193	62,65,71	155,127,141	126	161	0.832678995233	1.0	0.374,0.396,0.379	0.338,0.395,0.392	0.008
3632	"ENSMUSG00000054823"	"Nsd3"	chr8	+	26138456	26138528	26139556	26139719	26130592	26131341	26149756	26149911	3632	191,172,206	383,366,383	209,239,262	410,464,491	121	212	0.748121847219	1.0	0.466,0.452,0.485	0.472,0.474,0.483	-0.009
3633	"ENSMUSG00000054823"	"Nsd3"	chr8	+	26184715	26184872	26188760	26188963	26173167	26173338	26189938	26190051	3633	134,113,119	188,182,184	150,133,166	216,189,232	206	252	0.592378826003	1.0	0.466,0.432,0.442	0.459,0.463,0.467	-0.016
3634	"ENSMUSG00000031592"	"Pcm1"	chr8	+	41757023	41757188	41763045	41763177	41746494	41746853	41765194	41765315	3634	270,264,315	366,301,425	294,311,349	402,425,432	214	181	0.765965393746	1.0	0.384,0.426,0.385	0.382,0.382,0.406	0.008
3635	"ENSMUSG00000031592"	"Pcm1"	chr8	+	41766881	41767018	41768956	41769091	41766338	41766497	41774890	41775088	3635	507,448,558	396,360,448	570,572,491	483,473,430	186	184	0.50432852645	1.0	0.559,0.552,0.552	0.539,0.545,0.53	0.016
3636	"ENSMUSG00000060227"	"Golm2"	chr2	+	121737178	121737259	121741279	121741378	121736410	121736552	121742351	121742522	3636	71,107,57	110,126,122	85,81,92	112,126,117	130	148	0.471778605679	1.0	0.424,0.492,0.347	0.464,0.423,0.472	-0.032
3637	"ENSMUSG00000060227"	"Golm2"	chr2	+	121737178	121737259	121742351	121742522	121736410	121736552	121756041	121756209	3637	70,104,57	183,212,163	82,79,90	221,199,177	130	220	0.848813088684	1.0	0.393,0.454,0.372	0.386,0.402,0.463	-0.011
3638	"ENSMUSG00000060227"	"Golm2"	chr2	+	121737178	121737259	121742351	121742522	121736410	121736552	121763958	121764143	3638	70,103,57	170,218,165	82,79,90	213,208,170	130	220	0.827214885184	1.0	0.411,0.444,0.369	0.394,0.391,0.473	-0.011
3639	"ENSMUSG00000020020"	"Usp44"	chr10	+	93681472	93682976	93686011	93686207	93669679	93669753	93688571	93688680	3639	476,555,512	57,75,63	557,499,497	85,71,68	1553	245	0.315819358457	1.0	0.568,0.539,0.562	0.508,0.526,0.536	0.033
3640	"ENSMUSG00000028423"	"Nfx1"	chr4	+	40976352	40977342	40984892	40985051	40970905	40971059	40986692	40986770	3640	2325,2669,2364	301,326,355	2394,2404,2365	352,362,328	1039	208	0.367851066967	1.0	0.607,0.621,0.571	0.577,0.571,0.591	0.02
3641	"ENSMUSG00000028423"	"Nfx1"	chr4	+	40984892	40985051	40986692	40986770	40976352	40977342	40988621	40988727	3641	314,328,386	140,161,166	352,377,347	141,173,141	208	127	0.513110643284	1.0	0.578,0.554,0.587	0.604,0.571,0.6	-0.019
3642	"ENSMUSG00000031586"	"Rbpms"	chr8	-	34285109	34285178	34324331	34324482	34279419	34279523	34353013	34353076	3642	89,35,70	13,11,13	88,93,98	19,10,15	200	118	0.467583902047	1.0	0.802,0.652,0.761	0.732,0.846,0.794	-0.052
3643	"ENSMUSG00000031586"	"Rbpms"	chr8	-	34324331	34324482	34353013	34353076	34285109	34285178	34354360	34354399	3643	30,20,22	65,30,48	22,34,36	62,63,67	112	200	0.790466658026	1.0	0.452,0.543,0.45	0.388,0.491,0.49	0.025
3644	"ENSMUSG00000107877"	"Gm43951"	chr11	-	72069230	72069397	72071228	72071452	72067486	72067606	72080373	72080584	3644	173,189,174	132,134,138	169,162,163	136,135,130	273	216	0.553856760445	1.0	0.509,0.527,0.499	0.496,0.487,0.498	0.018
3645	"ENSMUSG00000048924"	"Ccdc125"	chr13	+	100819274	100819352	100820793	100820879	100818288	100818375	100823616	100823699	3645	55,27,42	56,36,38	20,31,27	15,40,28	127	135	0.946165904028	1.0	0.511,0.444,0.54	0.586,0.452,0.506	-0.016
3646	"ENSMUSG00000048924"	"Ccdc125"	chr13	+	100820793	100820879	100823616	100823699	100819274	100819352	100826826	100826927	3646	45,36,34	75,42,33	18,33,25	26,38,27	135	132	0.789690116247	1.0	0.37,0.456,0.502	0.404,0.459,0.475	-0.003
3647	"ENSMUSG00000059146"	"Ntrk3"	chr7	-	78333458	78333651	78381460	78381685	78310364	78310419	78387669	78387758	3647	658,347,752	45,23,50	902,864,916	56,36,38	274	242	0.0384579436646	0.8613358493769937	0.928,0.93,0.93	0.934,0.955,0.955	-0.019
3648	"ENSMUSG00000028344"	"Invs"	chr4	+	48382104	48382278	48385104	48385272	48307682	48307849	48389958	48390139	3648	24,25,42	36,17,25	43,44,42	52,53,33	223	217	0.434079281247	1.0	0.393,0.589,0.62	0.446,0.447,0.553	0.052
3649	"ENSMUSG00000031596"	"Slc7a2"	chr8	+	41361092	41361232	41361434	41361571	41358541	41358764	41364031	41364134	3649	6,6,6	3,1,5	19,17,4	4,7,6	189	186	0.895779698116	1.0	0.663,0.855,0.541	0.824,0.705,0.396	0.045
3650	"ENSMUSG00000042197"	"Zfp451"	chr1	-	33818976	33819130	33821148	33821275	33818124	33818272	33822121	33822272	3650	136,147,115	120,116,113	104,140,148	100,129,126	176	203	0.808697286345	1.0	0.567,0.594,0.54	0.545,0.556,0.575	0.008
3651	"ENSMUSG00000042197"	"Zfp451"	chr1	-	33821148	33821275	33822121	33822272	33818976	33819130	33844419	33844500	3651	143,148,123	134,140,123	154,150,154	94,135,145	200	176	0.235272699147	1.0	0.484,0.482,0.468	0.59,0.494,0.483	-0.044
3652	"ENSMUSG00000042197"	"Zfp451"	chr1	-	33822933	33823045	33825487	33825613	33822121	33822272	33844419	33844500	3652	75,108,80	118,142,118	102,90,106	145,149,154	175	161	0.760909557239	1.0	0.369,0.412,0.384	0.393,0.357,0.388	0.009
3653	"ENSMUSG00000022973"	"Synj1"	chr16	-	90743902	90743941	90744953	90745001	90743679	90743750	90746586	90746625	3653	1,2,0	3,2,8	0,2,2	5,3,6	97	88	0.398921389532	1.0	0.232,0.476,0.0	0.0,0.377,0.232	0.033
3654	"ENSMUSG00000022973"	"Synj1"	chr16	-	90758261	90758418	90760705	90760864	90757379	90757565	90761100	90761293	3654	126,98,141	113,112,125	147,183,159	149,143,143	208	206	0.55169263173	1.0	0.525,0.464,0.528	0.494,0.559,0.524	-0.02
3655	"ENSMUSG00000022973"	"Synj1"	chr16	-	90761392	90761533	90764187	90764272	90761100	90761293	90766070	90766262	3655	68,57,66	84,62,102	74,74,69	100,91,98	134	190	0.846073232238	1.0	0.534,0.566,0.478	0.512,0.536,0.5	0.01
3656	"ENSMUSG00000016756"	"Cmah"	chr13	+	24579181	24579470	24600883	24600993	24560065	24560216	24601206	24601407	3656	50,20,54	143,41,115	35,38,46	78,68,66	338	159	0.0989785918684	1.0	0.141,0.187,0.181	0.174,0.208,0.247	-0.04
