ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3567	"ENSMUSG00000003033"	"Ap1m1"	chr8	+	73007052	73007477	73007052	73007124	73007318	73007477	3567	155,118,113	174,158,160	210,209,174	178,200,180	243	49	0.0111483870087	0.1710651898382742	0.152,0.131,0.125	0.192,0.174,0.163	-0.04
3568	"ENSMUSG00000034518"	"Hmgxb4"	chr8	+	75726187	75726519	75726187	75726336	75726440	75726519	3568	15,19,18	46,49,44	22,18,13	58,43,42	153	49	0.977781524435	1.0	0.095,0.11,0.116	0.108,0.118,0.09	0.002
3569	"ENSMUSG00000031711"	"Zfp330"	chr8	-	83491483	83493402	83491483	83491601	83493297	83493402	3569	427,339,403	2,0,0	418,404,357	1,1,0	1745	49	1	1.0	0.857,1.0,1.0	0.921,0.919,1.0	0.006
3570	"ENSMUSG00000005481"	"Ddx39a"	chr8	+	84448362	84448990	84448362	84448481	84448858	84448990	3570	417,476,512	275,402,323	498,486,517	244,247,237	426	49	0.000221241124378	0.017099164695622907	0.149,0.12,0.154	0.19,0.185,0.201	-0.051
3571	"ENSMUSG00000013033"	"Adgrl1"	chr8	+	84663825	84664186	84663825	84663954	84664089	84664186	3571	41,32,20	147,159,141	23,36,13	126,121,144	184	49	0.504056697916	0.989801422735662	0.069,0.051,0.036	0.046,0.073,0.023	0.005
3572	"ENSMUSG00000047986"	"Palm3"	chr8	+	84753628	84754800	84753628	84753713	84754754	84754800	3572	91,55,61	1,1,2	236,229,164	3,0,1	1090	49	0.258605817407	0.8089535379851656	0.804,0.712,0.578	0.78,1.0,0.881	-0.189
3573	"ENSMUSG00000001909"	"Trmt1"	chr8	+	85417145	85417576	85417145	85417201	85417401	85417576	3573	211,186,233	1,2,0	184,156,166	1,0,1	249	49	1	1.0	0.976,0.948,1.0	0.973,1.0,0.97	-0.006
3574	"ENSMUSG00000001909"	"Trmt1"	chr8	+	85417145	85417576	85417145	85417201	85417413	85417576	3574	221,206,249	0,1,1	200,163,172	2,0,0	261	49	1	1.0	1.0,0.975,0.979	0.949,1.0,1.0	0.002
3575	"ENSMUSG00000001909"	"Trmt1"	chr8	+	85417145	85417576	85417145	85417201	85417430	85417576	3575	239,218,261	2,5,2	210,173,193	2,3,5	278	49	0.497283692515	0.9880230047595397	0.955,0.885,0.958	0.949,0.91,0.872	0.022
3576	"ENSMUSG00000001909"	"Trmt1"	chr8	+	85417145	85417576	85417145	85417201	85417439	85417576	3576	248,231,269	45,73,47	217,184,205	41,38,37	287	49	0.485268782833	0.9798194551164817	0.485,0.351,0.494	0.475,0.453,0.486	-0.028
3577	"ENSMUSG00000001909"	"Trmt1"	chr8	+	85422056	85423604	85422056	85422169	85423455	85423604	3577	451,509,448	55,67,57	354,434,407	38,54,57	1335	49	0.896916396998	1.0	0.231,0.218,0.224	0.255,0.228,0.208	-0.006
3578	"ENSMUSG00000001909"	"Trmt1"	chr8	+	85423743	85423977	85423743	85423830	85423897	85423977	3578	38,38,26	48,43,44	20,23,16	40,49,39	116	49	0.0205102798025	0.22615671129342999	0.251,0.272,0.2	0.174,0.165,0.148	0.079
3579	"ENSMUSG00000001909"	"Trmt1"	chr8	+	85425969	85426415	85425969	85426099	85426231	85426415	3579	28,54,25	57,58,53	23,28,19	37,49,47	181	49	0.37880620608	0.9126517702662893	0.117,0.201,0.113	0.144,0.134,0.099	0.018
3581	"ENSMUSG00000008167"	"Fbxw9"	chr8	+	85791012	85791301	85791012	85791125	85791209	85791301	3581	24,38,18	9,10,8	39,31,22	7,8,7	133	49	0.305658127974	0.8512534409356296	0.496,0.583,0.453	0.672,0.588,0.537	-0.088
3582	"ENSMUSG00000022960"	"Donson"	chr16	-	91479403	91479709	91479403	91479508	91479630	91479709	3582	17,29,24	46,70,47	20,34,15	41,46,43	171	49	0.376436484757	0.9108900039463796	0.096,0.106,0.128	0.123,0.175,0.091	-0.02
3584	"ENSMUSG00000031652"	"N4bp1"	chr8	-	87573442	87575182	87573442	87573550	87575074	87575182	3584	148,163,115	35,58,31	185,191,171	28,39,47	1573	49	0.0465173173216	0.3444007831583921	0.116,0.08,0.104	0.171,0.132,0.102	-0.035
3586	"ENSMUSG00000074797"	"Itpa"	chr2	+	130513320	130513540	130513320	130513378	130513475	130513540	3586	9,9,8	68,96,67	11,11,5	76,67,76	146	49	0.778965682952	1.0	0.043,0.031,0.039	0.046,0.052,0.022	-0.002
3587	"ENSMUSG00000020899"	"Pfas"	chr11	-	68883741	68884284	68883741	68883864	68884122	68884284	3587	16,31,19	26,49,32	4,9,10	24,27,20	307	49	0.0132544307599	0.18472239500407198	0.089,0.092,0.087	0.026,0.051,0.074	0.039
3588	"ENSMUSG00000021948"	"Prkcd"	chr14	-	30327396	30327858	30327396	30327526	30327772	30327858	3588	255,196,215	123,110,125	297,342,354	119,121,121	295	49	0.0011926764877	0.04202617989015712	0.256,0.228,0.222	0.293,0.319,0.327	-0.078
3589	"ENSMUSG00000021948"	"Prkcd"	chr14	-	30329244	30329625	30329244	30329407	30329564	30329625	3589	13,13,15	137,116,121	21,18,13	136,132,158	206	49	0.618063023124	1.0	0.022,0.026,0.029	0.035,0.031,0.019	-0.003
3590	"ENSMUSG00000031783"	"Polr2c"	chr8	+	95589148	95589512	95589148	95589317	95589437	95589512	3590	41,34,41	107,152,120	53,60,61	103,113,101	169	49	0.000339766332986	0.021541573659275667	0.1,0.061,0.09	0.13,0.133,0.149	-0.054
3591	"ENSMUSG00000031787"	"Katnb1"	chr8	+	95822516	95823034	95822516	95822647	95822983	95823034	3591	85,41,59	29,51,36	56,89,112	32,37,38	385	49	0.0601654509578	0.3961771799911275	0.272,0.093,0.173	0.182,0.234,0.273	-0.05
3592	"ENSMUSG00000031787"	"Katnb1"	chr8	+	95824582	95824808	95824582	95824659	95824733	95824808	3592	25,26,18	49,55,37	22,19,22	50,46,50	123	49	0.571695503503	1.0	0.169,0.158,0.162	0.149,0.141,0.149	0.017
3593	"ENSMUSG00000031796"	"Cfap20"	chr8	-	96149410	96151324	96149410	96149522	96151244	96151324	3593	511,448,616	70,72,74	578,568,582	62,63,79	1771	49	0.238593522462	0.7909410391331069	0.168,0.147,0.187	0.205,0.2,0.169	-0.024
3594	"ENSMUSG00000036550"	"Cnot1"	chr8	-	96498598	96500114	96498598	96498802	96500059	96500114	3594	6,7,8	204,275,232	15,5,11	213,208,218	1306	49	1	1.0	0.001,0.001,0.001	0.003,0.001,0.002	-0.001
3595	"ENSMUSG00000038056"	"Kmt2c"	chr5	-	25480897	25481254	25480897	25480971	25481137	25481254	3595	25,13,21	106,85,108	23,27,17	86,117,135	215	49	0.947197684026	1.0	0.051,0.034,0.042	0.057,0.05,0.028	-0.003
3596	"ENSMUSG00000023452"	"Pisd"	chr5	-	32896125	32896717	32896125	32896264	32896480	32896717	3596	15,7,16	31,43,34	15,17,10	32,32,29	265	49	0.374563370892	0.9083094521702627	0.082,0.029,0.08	0.08,0.089,0.06	-0.013
3599	"ENSMUSG00000026358"	"Rgs1"	chr1	-	144120410	144122091	144120410	144121225	144121927	144122091	3599	37,14,21	12,12,12	63,53,67	22,31,25	751	49	0.388917131652	0.9177276334745192	0.167,0.071,0.102	0.157,0.1,0.149	-0.022
3600	"ENSMUSG00000026358"	"Rgs1"	chr1	-	144123643	144124297	144123643	144123705	144124216	144124297	3600	21,8,3	12,10,14	26,21,25	13,33,23	560	49	0.394874354674	0.9237434695905624	0.133,0.065,0.018	0.149,0.053,0.087	-0.024
3603	"ENSMUSG00000025494"	"Sigirr"	chr7	-	140671087	140671905	140671087	140671414	140671715	140671905	3603	162,139,185	41,31,37	197,194,194	38,34,33	350	49	0.185963970459	0.6950254188646792	0.356,0.386,0.412	0.421,0.444,0.451	-0.054
3604	"ENSMUSG00000025494"	"Sigirr"	chr7	-	140672890	140673243	140672890	140673031	140673112	140673243	3604	59,37,61	32,31,34	57,33,51	44,58,37	130	49	0.0494269047434	0.3567608637247975	0.41,0.31,0.403	0.328,0.177,0.342	0.092
3605	"ENSMUSG00000041679"	"Lrrc29"	chr8	-	106039676	106040196	106039676	106039894	106040052	106040196	3605	7,10,27	0,2,2	22,23,21	1,0,2	207	49	0.305444077027	0.8512534409356296	1.0,0.542,0.762	0.839,1.0,0.713	-0.083
3606	"ENSMUSG00000014856"	"Tmem208"	chr8	+	106054953	106055324	106054953	106055090	106055239	106055324	3606	181,157,195	62,69,61	198,238,214	68,49,36	198	49	0.021394971247	0.23164170792424998	0.419,0.36,0.442	0.419,0.546,0.595	-0.113
3607	"ENSMUSG00000014856"	"Tmem208"	chr8	+	106054953	106055324	106054953	106055116	106055239	106055324	3607	140,115,157	9,6,11	145,180,170	14,8,9	172	49	0.898268137311	1.0	0.816,0.845,0.803	0.747,0.865,0.843	0.003
3608	"ENSMUSG00000014782"	"Plekhg4"	chr8	+	106103380	106103767	106103380	106103497	106103668	106103767	3608	0,1,0	3,1,1	1,0,0	0,2,0	220	49	1	1.0	0.0,0.182,0.0	1.0,0.0,NA	-0.439
3609	"ENSMUSG00000039483"	"Asb6"	chr2	-	30714652	30715572	30714652	30714739	30715463	30715572	3609	389,303,332	37,57,28	338,377,362	42,57,34	773	49	0.831248854475	1.0	0.4,0.252,0.429	0.338,0.295,0.403	0.015
3610	"ENSMUSG00000050357"	"Carmil2"	chr8	+	106422283	106423529	106422283	106422406	106423492	106423529	3610	1279,908,1109	575,536,605	1330,1552,1391	782,779,677	1135	49	0.974286553748	1.0	0.088,0.068,0.073	0.068,0.079,0.081	0.0
3611	"ENSMUSG00000031897"	"Psmb10"	chr8	-	106663327	106663613	106663327	106663386	106663497	106663613	3611	43,39,37	337,249,248	29,35,28	250,307,295	160	49	0.0919386460809	0.5009173330020648	0.038,0.046,0.044	0.034,0.034,0.028	0.011
3612	"ENSMUSG00000031897"	"Psmb10"	chr8	-	106663872	106664223	106663872	106664013	106664125	106664223	3612	42,48,28	262,238,262	45,47,44	261,259,229	161	49	0.310158542081	0.8573777047050883	0.047,0.058,0.032	0.05,0.052,0.055	-0.007
3613	"ENSMUSG00000031904"	"Slc7a6"	chr8	+	106905733	106906292	106905733	106905919	106906118	106906292	3613	349,557,368	2,5,2	346,342,364	3,3,2	248	49	0.921082283628	1.0	0.972,0.957,0.973	0.958,0.957,0.973	0.005
3614	"ENSMUSG00000031904"	"Slc7a6"	chr8	+	106918970	106919906	106918970	106919115	106919782	106919906	3614	286,241,258	73,114,79	268,306,292	80,71,73	716	49	0.0491704263864	0.3556695938613687	0.211,0.126,0.183	0.187,0.228,0.215	-0.037
3615	"ENSMUSG00000033106"	"Slc7a6os"	chr8	-	106928862	106931172	106928862	106928983	106930962	106931172	3615	926,886,918	121,118,110	1005,1032,1031	103,96,126	2028	49	0.10037547847	0.5232536516537963	0.156,0.154,0.168	0.191,0.206,0.165	-0.028
3616	"ENSMUSG00000041438"	"Utp4"	chr8	+	107644213	107645437	107644213	107644309	107645251	107645437	3616	151,209,162	65,93,58	144,114,111	56,50,57	991	49	0.612305140244	1.0	0.103,0.1,0.121	0.113,0.101,0.088	0.007
3617	"ENSMUSG00000031917"	"Nip7"	chr8	+	107783724	107784043	107783724	107783811	107783904	107784043	3617	38,52,29	133,163,98	31,26,25	86,89,70	142	49	0.625855699807	1.0	0.09,0.099,0.093	0.111,0.092,0.11	-0.01
3618	"ENSMUSG00000031729"	"Ist1"	chr8	-	110402007	110403482	110402007	110402056	110403389	110403482	3618	2503,1744,2602	45,41,40	2818,2911,2942	54,68,74	1382	49	0.179939775982	0.6868209754431593	0.664,0.601,0.698	0.649,0.603,0.585	0.042
3619	"ENSMUSG00000024906"	"Mus81"	chr19	-	5533482	5533693	5533482	5533586	5533662	5533693	3619	93,52,80	38,28,41	96,86,81	53,35,50	125	49	0.622564366327	1.0	0.49,0.421,0.433	0.415,0.491,0.388	0.017
3620	"ENSMUSG00000024906"	"Mus81"	chr19	-	5535515	5536142	5535515	5535653	5536056	5536142	3620	89,42,82	37,28,58	83,85,69	46,53,52	452	49	0.59444969405	1.0	0.207,0.14,0.133	0.164,0.148,0.126	0.014
3621	"ENSMUSG00000018442"	"Derl2"	chr11	-	70904268	70906626	70904268	70904464	70906552	70906626	3621	416,555,401	2,0,1	410,454,430	0,0,1	2137	49	0.742583059744	1.0	0.827,1.0,0.902	1.0,1.0,0.908	-0.06
3622	"ENSMUSG00000023947"	"Nfkbie"	chr17	+	45869420	45870356	45869420	45869523	45870133	45870356	3622	210,232,231	45,52,71	263,233,249	52,70,56	659	49	0.779204452587	1.0	0.258,0.249,0.195	0.273,0.198,0.248	-0.006
3623	"ENSMUSG00000074064"	"Mlycd"	chr8	+	120128219	120129329	120128219	120128332	120129172	120129329	3623	25,18,34	8,4,9	35,51,45	12,13,19	889	49	0.647356951662	1.0	0.147,0.199,0.172	0.138,0.178,0.115	0.029
3624	"ENSMUSG00000074063"	"Osgin1"	chr8	+	120169171	120169846	120169171	120169308	120169654	120169846	3624	0,1,0	3,3,1	1,0,0	1,2,2	395	49	1	1.0	0.0,0.04,0.0	0.11,0.0,0.0	-0.023
3625	"ENSMUSG00000074063"	"Osgin1"	chr8	+	120169654	120170022	120169654	120169846	120169930	120170022	3625	1,0,0	5,3,3	0,0,0	4,4,5	133	49	1	1.0	0.069,0.0,0.0	0.0,0.0,0.0	0.023
3626	"ENSMUSG00000031835"	"Mbtps1"	chr8	-	120242316	120245018	120242316	120242448	120244877	120245018	3626	2054,1698,3382	107,114,173	2546,2541,2508	126,164,174	2478	49	0.440018772778	0.9540330002850347	0.275,0.228,0.279	0.285,0.235,0.222	0.013
3627	"ENSMUSG00000031835"	"Mbtps1"	chr8	-	120265582	120268433	120265582	120265699	120268323	120268433	3627	576,521,982	185,182,236	654,675,694	233,244,209	2673	49	0.209779124908	0.736829673867838	0.054,0.05,0.071	0.049,0.048,0.057	0.007
3628	"ENSMUSG00000031819"	"Emc8"	chr8	-	121385266	121385813	121385266	121385361	121385743	121385813	3628	171,129,154	95,89,73	153,166,139	78,76,76	431	49	0.392998231711	0.9226831430303208	0.17,0.141,0.193	0.182,0.199,0.172	-0.016
3629	"ENSMUSG00000040029"	"Ipo8"	chr6	-	148672180	148676591	148672180	148674307	148676474	148676591	3629	254,232,227	27,48,36	254,321,252	36,42,37	2216	49	0.4979340338	0.9880230047595397	0.172,0.097,0.122	0.135,0.145,0.131	-0.007
3630	"ENSMUSG00000025736"	"Jmjd8"	chr17	+	26048579	26048827	26048579	26048676	26048758	26048827	3630	52,62,36	41,48,56	55,55,52	49,44,38	131	49	0.365929853066	0.9002239590741117	0.322,0.326,0.194	0.296,0.319,0.339	-0.037
3631	"ENSMUSG00000025736"	"Jmjd8"	chr17	+	26048915	26049180	26048915	26049035	26049112	26049180	3631	36,39,38	33,43,41	44,58,52	39,39,31	126	49	0.0570437250212	0.3829766183045274	0.298,0.261,0.265	0.305,0.366,0.395	-0.081
3632	"ENSMUSG00000006585"	"Cdt1"	chr8	+	123295825	123296214	123295825	123295984	123296062	123296214	3632	20,17,18	83,136,84	14,7,8	76,82,57	127	49	0.182016693116	0.6900700217125117	0.085,0.046,0.076	0.066,0.032,0.051	0.019
3633	"ENSMUSG00000006585"	"Cdt1"	chr8	+	123296642	123297078	123296642	123296840	123296932	123297078	3633	43,69,46	103,177,115	30,28,26	85,103,69	141	49	0.223302950047	0.7633909140583074	0.127,0.119,0.122	0.109,0.086,0.116	0.019
3634	"ENSMUSG00000006589"	"Aprt"	chr8	-	123302857	123303360	123302857	123302970	123303253	123303360	3634	129,122,80	4,1,1	70,79,70	2,3,1	332	49	0.580647286513	1.0	0.826,0.947,0.922	0.838,0.795,0.912	0.05
3635	"ENSMUSG00000006589"	"Aprt"	chr8	-	123302857	123303360	123302857	123302991	123303253	123303360	3635	123,113,75	0,1,0	62,76,69	1,0,0	311	49	1	1.0	1.0,0.947,1.0	0.907,1.0,1.0	0.013
3636	"ENSMUSG00000000738"	"Spg7"	chr8	+	123806152	123807549	123806152	123806278	123807375	123807549	3636	695,558,713	1,0,1	758,815,753	0,2,0	1146	49	1	1.0	0.967,1.0,0.968	1.0,0.946,1.0	-0.004
3637	"ENSMUSG00000000740"	"Rpl13"	chr8	+	123829583	123830095	123829583	123829725	123829921	123830095	3637	213,293,178	2907,4526,2585	179,170,144	2374,2605,2435	245	49	0.785306733729	1.0	0.014,0.013,0.014	0.015,0.013,0.012	0.0
3638	"ENSMUSG00000000740"	"Rpl13"	chr8	+	123830636	123831983	123830636	123830693	123831782	123831983	3638	582,861,563	735,1155,641	433,466,441	609,671,671	1138	49	0.108086867375	0.5377281855563328	0.033,0.031,0.036	0.03,0.029,0.028	0.004
3639	"ENSMUSG00000034796"	"Cpne7"	chr8	+	123853371	123854178	123853371	123853473	123854091	123854178	3639	10,2,10	0,3,0	14,26,13	0,1,1	667	49	0.0816435052744	0.4642958936311838	1.0,0.047,1.0	1.0,0.656,0.488	-0.032
3640	"ENSMUSG00000029202"	"Pds5a"	chr5	-	65784427	65785107	65784427	65784542	65784902	65785107	3640	7,17,7	194,303,183	9,6,8	162,195,186	409	49	1	1.0	0.004,0.007,0.005	0.007,0.004,0.005	0.0
3641	"ENSMUSG00000001065"	"Zfp276"	chr8	+	123991554	123991809	123991554	123991665	123991733	123991809	3641	82,57,74	18,19,22	104,70,89	17,8,22	117	49	0.0708764497395	0.42791770508579996	0.656,0.557,0.585	0.719,0.786,0.629	-0.112
3642	"ENSMUSG00000032815"	"Fanca"	chr8	-	124039759	124040112	124039759	124039855	124039978	124040112	3642	2,6,4	8,14,11	1,6,1	12,14,8	172	49	0.309107057623	0.8559759254296525	0.066,0.109,0.094	0.023,0.109,0.034	0.034
3643	"ENSMUSG00000022488"	"Nckap1l"	chr15	+	103381943	103382285	103381943	103382025	103382226	103382285	3643	111,88,156	195,206,186	94,130,153	205,197,205	250	49	0.82011297024	1.0	0.1,0.077,0.141	0.082,0.115,0.128	-0.002
3644	"ENSMUSG00000022488"	"Nckap1l"	chr15	+	103384028	103384524	103384028	103384161	103384404	103384524	3644	164,160,155	192,194,178	156,146,145	198,232,212	292	49	0.0995551395433	0.5222007164243283	0.125,0.122,0.127	0.117,0.096,0.103	0.019
3645	"ENSMUSG00000027374"	"Mrps5"	chr2	+	127438819	127440196	127438819	127438854	127440105	127440196	3645	138,100,87	123,106,72	97,82,98	68,80,92	1300	49	0.675634757979	1.0	0.041,0.034,0.044	0.051,0.037,0.039	-0.003
3646	"ENSMUSG00000079677"	"Fdx2"	chr9	-	20984370	20984614	20984370	20984477	20984559	20984614	3646	37,35,26	20,36,16	31,33,41	16,23,16	131	49	0.232847889264	0.7818531321368998	0.409,0.267,0.378	0.42,0.349,0.489	-0.068
3647	"ENSMUSG00000057110"	"Cntrl"	chr2	+	35065549	35066334	35065549	35065612	35066139	35066334	3647	708,564,605	88,87,86	689,757,711	94,94,85	576	49	0.43140101246	0.9475114564953707	0.406,0.355,0.374	0.384,0.407,0.416	-0.024
3648	"ENSMUSG00000032228"	"Tcf12"	chr9	-	71775353	71777429	71775353	71775560	71777355	71777429	3648	938,805,1290	310,270,237	594,532,565	281,245,268	1844	49	7.35606870972e-08	4.14146668357236e-05	0.074,0.073,0.126	0.053,0.055,0.053	0.037
3649	"ENSMUSG00000020235"	"Fzr1"	chr10	-	81204356	81205870	81204356	81204590	81205804	81205870	3649	677,660,597	1,0,0	878,769,814	0,0,0	1263	49	1	1.0	0.963,1.0,1.0	1.0,1.0,1.0	-0.012
3650	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79572200	79572448	79572200	79572277	79572356	79572448	3650	6,19,12	38,49,55	16,17,18	48,50,58	128	49	0.342511322467	0.8793506151661185	0.057,0.129,0.077	0.113,0.115,0.106	-0.024
3651	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79573097	79573343	79573097	79573196	79573290	79573343	3651	32,49,33	32,47,30	29,34,47	35,28,33	143	49	0.703286888996	1.0	0.255,0.263,0.274	0.221,0.294,0.328	-0.017
3652	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79573097	79573720	79573097	79573547	79573633	79573720	3652	12,13,19	39,77,61	14,12,15	52,45,44	135	49	0.588203712432	1.0	0.1,0.058,0.102	0.089,0.088,0.11	-0.009
3653	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79573864	79574638	79573864	79574044	79574515	79574638	3653	93,154,111	2,0,0	131,135,126	1,0,0	520	49	1	1.0	0.814,1.0,1.0	0.925,1.0,1.0	-0.037
3654	"ENSMUSG00000037791"	"Phf12"	chr11	+	77915638	77915912	77915638	77915693	77915786	77915912	3654	153,177,170	0,5,2	198,189,187	3,0,3	142	49	0.612957687802	1.0	1.0,0.924,0.967	0.958,1.0,0.956	-0.008
3655	"ENSMUSG00000037791"	"Phf12"	chr11	+	77915638	77915912	77915638	77915755	77915849	77915912	3655	349,355,329	13,8,5	374,361,347	7,2,7	143	49	0.0826038270239	0.4680259636916338	0.902,0.938,0.958	0.948,0.984,0.944	-0.026
3656	"ENSMUSG00000006576"	"Slc4a3"	chr1	+	75527398	75528026	75527398	75527579	75527890	75528026	3656	8,3,8	0,0,1	7,14,9	0,2,0	360	49	0.752754492596	1.0	1.0,1.0,0.521	1.0,0.488,1.0	0.011
3658	"ENSMUSG00000025579"	"Gaa"	chr11	+	119164800	119165137	119164800	119164966	119165040	119165137	3658	8,8,8	38,38,33	7,10,6	30,37,34	123	49	0.941930079931	1.0	0.077,0.077,0.088	0.085,0.097,0.066	-0.002
3659	"ENSMUSG00000039308"	"Ndst2"	chr14	-	20774528	20774888	20774528	20774631	20774778	20774888	3659	52,27,57	26,22,19	37,42,41	21,26,24	196	49	0.54060112042	1.0	0.333,0.235,0.429	0.306,0.288,0.299	0.035
3660	"ENSMUSG00000039308"	"Ndst2"	chr14	-	20774528	20774888	20774528	20774631	20774815	20774888	3660	89,48,93	0,2,1	58,68,80	1,3,2	233	49	0.056343947374	0.38218846230797593	1.0,0.835,0.951	0.924,0.827,0.894	0.047
3662	"ENSMUSG00000025484"	"Bet1l"	chr7	-	140434677	140435078	140434677	140434734	140434986	140435078	3662	33,11,30	47,45,46	47,41,34	52,57,50	301	49	0.0624519641566	0.4049188770076676	0.103,0.038,0.096	0.128,0.105,0.1	-0.032
3663	"ENSMUSG00000025484"	"Bet1l"	chr7	-	140434677	140435078	140434677	140434850	140434986	140435078	3663	24,7,21	2,1,1	28,25,22	1,0,0	185	49	0.0397833329833	0.32150262875020913	0.761,0.65,0.848	0.881,1.0,1.0	-0.207
3664	"ENSMUSG00000021773"	"Comtd1"	chr14	-	21897940	21898188	21897940	21897995	21898069	21898188	3664	20,21,8	19,31,17	7,7,10	17,12,17	123	49	0.258874711238	0.8089535379851656	0.295,0.213,0.158	0.141,0.189,0.19	0.049
3665	"ENSMUSG00000006522"	"Itih3"	chr14	-	30639618	30640400	30639618	30639744	30640231	30640400	3665	0,2,0	0,0,0	0,0,2	1,0,0	536	49	1	1.0	NA,1.0,NA	0.0,NA,1.0	0.5
3666	"ENSMUSG00000010057"	"Nprl2"	chr9	+	107421796	107422039	107421796	107421833	107421945	107422039	3666	76,51,66	46,35,36	96,84,97	55,54,55	161	49	0.873012600468	1.0	0.335,0.307,0.358	0.347,0.321,0.349	-0.006
3667	"ENSMUSG00000010057"	"Nprl2"	chr9	+	107422112	107422586	107422112	107422230	107422443	107422586	3667	182,112,158	35,19,47	226,244,209	37,33,34	262	49	0.0637024454303	0.4115644351039591	0.493,0.524,0.386	0.533,0.58,0.535	-0.082
3668	"ENSMUSG00000021893"	"Capn7"	chr14	+	31092658	31093941	31092658	31092751	31092834	31093941	3668	68,49,44	80,78,84	61,69,60	94,75,78	132	49	0.350319969832	0.8836345506490998	0.24,0.189,0.163	0.194,0.255,0.222	-0.026
3669	"ENSMUSG00000058070"	"Eml1"	chr12	+	108503592	108505823	108503592	108503723	108504361	108505823	3669	4,0,2	0,1,1	2,6,1	2,2,2	687	49	0.762508460031	1.0	1.0,0.0,0.125	0.067,0.176,0.034	0.283
3671	"ENSMUSG00000021546"	"Hnrnpk"	chr13	-	58541505	58541682	58541505	58541588	58541666	58541682	3671	96,65,103	551,716,546	81,101,102	585,578,571	127	49	0.371260341058	0.9041942552948262	0.063,0.034,0.068	0.051,0.063,0.064	-0.004
3672	"ENSMUSG00000021546"	"Hnrnpk"	chr13	-	58541666	58541973	58541666	58541682	58541889	58541973	3672	326,244,315	270,318,256	302,298,278	271,318,256	256	49	0.968873514894	1.0	0.188,0.128,0.191	0.176,0.152,0.172	0.002
3673	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61380674	61381330	61380674	61380754	61381171	61381330	3673	427,262,370	0,0,1	410,373,396	0,0,1	466	49	1	1.0	1.0,1.0,0.975	1.0,1.0,0.977	-0.001
3674	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61383729	61385092	61383729	61383895	61384331	61385092	3674	93,61,72	2,3,3	88,57,66	0,2,1	485	49	0.0191117383658	0.22064901377625257	0.824,0.673,0.708	1.0,0.742,0.87	-0.136
3675	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61383729	61385092	61383729	61383895	61384349	61385092	3675	98,67,78	2,4,9	95,63,69	3,7,2	503	49	0.778227532922	1.0	0.827,0.62,0.458	0.755,0.467,0.771	-0.029
3676	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61383729	61385092	61383729	61384011	61384349	61385092	3676	69,47,53	0,0,0	68,44,51	0,1,0	387	49	1	1.0	1.0,1.0,1.0	1.0,0.848,1.0	0.051
3677	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61383729	61385092	61383729	61383887	61384472	61385092	3677	147,117,128	1,0,0	145,101,119	0,0,0	634	49	1	1.0	0.919,1.0,1.0	1.0,1.0,1.0	-0.027
3678	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61383729	61385092	61383729	61383895	61384472	61385092	3678	141,115,122	15,13,11	142,99,115	17,21,19	626	49	0.0655055207684	0.4157730347330697	0.424,0.409,0.465	0.395,0.27,0.321	0.104
3679	"ENSMUSG00000001034"	"Mapk7"	chr11	-	61383729	61385092	61383729	61384011	61384472	61385092	3679	112,95,97	1,0,0	115,80,97	1,1,0	510	49	1	1.0	0.915,1.0,1.0	0.917,0.885,1.0	0.038
3681	"ENSMUSG00000004891"	"Nes"	chr3	+	87882727	87887758	87882727	87883887	87884019	87887758	3681	41,14,9	13,1,1	6,8,3	4,0,1	181	49	0.937504806377	1.0	0.461,0.791,0.709	0.289,1.0,0.448	0.075
3686	"ENSMUSG00000053205"	"Styx"	chr14	+	45605138	45605928	45605138	45605175	45605877	45605928	3686	172,146,128	2,1,1	142,130,142	2,0,2	751	49	0.441211900989	0.9558004218424462	0.849,0.905,0.893	0.822,1.0,0.822	0.001
3692	"ENSMUSG00000022216"	"Psme1"	chr14	+	55817051	55817498	55817051	55817084	55817227	55817498	3692	110,93,97	295,261,198	109,112,89	214,243,226	192	49	0.326797901264	0.8666530440342494	0.087,0.083,0.111	0.115,0.105,0.091	-0.01
3693	"ENSMUSG00000022216"	"Psme1"	chr14	+	55817051	55817498	55817051	55817084	55817387	55817498	3693	426,406,370	0,0,0	385,448,379	1,0,0	352	49	1	1.0	1.0,1.0,1.0	0.982,1.0,1.0	0.006
3694	"ENSMUSG00000022216"	"Psme1"	chr14	+	55817227	55817498	55817227	55817290	55817387	55817498	3694	127,93,75	418,431,327	114,140,121	360,435,400	146	49	0.0559228998119	0.3808620071866899	0.093,0.068,0.071	0.096,0.097,0.092	-0.018
