ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2541	"ENSMUSG00000043019"	"Edem3"	chr1	+	151681600	151681754	151681600	151681697	151683116	151683308	2541	59,84,44	7,4,11	52,63,62	6,5,8	98	49	0.834891448018	1.0	0.808,0.913,0.667	0.812,0.863,0.795	-0.027
2542	"ENSMUSG00000003269"	"Cyth2"	chr7	-	45459546	45459662	45459550	45459662	45457796	45457873	2542	11,14,19	34,32,32	10,12,8	50,54,50	53	49	0.0032433660585	0.13872502544952633	0.23,0.288,0.354	0.156,0.17,0.129	0.139
2546	"ENSMUSG00000109118"	"Gm32031"	chr7	+	46658292	46658341	46658292	46658339	46658471	46658756	2546	9,3,9	3,1,6	2,7,4	1,2,0	51	49	0.0271411252511	0.39061734216184446	0.742,0.742,0.59	0.658,0.771,1.0	-0.118
2547	"ENSMUSG00000030505"	"Prmt3"	chr7	+	49430056	49430139	49430056	49430091	49430868	49430918	2547	62,89,58	2,0,0	55,61,39	0,2,0	97	49	1	1.0	0.94,1.0,1.0	1.0,0.939,1.0	0.0
2548	"ENSMUSG00000059456"	"Ptk2b"	chr14	-	66395463	66395521	66395496	66395521	66394509	66394556	2548	24,14,17	168,108,130	22,20,14	141,144,127	82	49	1	1.0	0.079,0.072,0.072	0.085,0.077,0.062	-0.0
2551	"ENSMUSG00000051504"	"Siglech"	chr7	+	55418634	55418913	55418634	55418855	55419079	55419127	2551	6,6,7	0,0,0	32,51,39	0,1,0	98	49	1	1.0	1.0,1.0,1.0	1.0,0.962,1.0	0.013
2552	"ENSMUSG00000033790"	"Tubgcp5"	chr7	+	55450376	55450512	55450376	55450445	55454328	55454443	2552	96,95,119	5,4,5	97,89,98	1,2,6	98	49	0.317028957304	1.0	0.906,0.922,0.922	0.98,0.957,0.891	-0.026
2555	"ENSMUSG00000034799"	"Unc13a"	chr8	-	72115483	72115572	72115498	72115572	72115124	72115179	2555	5,1,0	1,1,0	1,1,1	0,2,4	64	49	1	1.0	0.793,0.434,NA	1.0,0.277,0.161	0.134
2556	"ENSMUSG00000025326"	"Ube3a"	chr7	+	58896920	58896985	58896920	58896965	58897039	58897289	2556	0,1,1	0,0,0	3,0,2	0,1,0	69	49	1	1.0	NA,1.0,1.0	1.0,0.0,1.0	0.333
2557	"ENSMUSG00000040482"	"Dxo"	chr17	+	35055994	35056217	35055994	35056192	35056368	35056730	2557	23,39,38	10,24,18	38,28,35	17,20,16	74	49	0.975978269149	1.0	0.604,0.518,0.583	0.597,0.481,0.592	0.012
2559	"ENSMUSG00000037470"	"Uggt1"	chr1	-	36250470	36250567	36250477	36250567	36249066	36249145	2559	102,135,96	2,3,3	101,108,107	3,4,4	56	49	0.378191724252	1.0	0.978,0.975,0.966	0.967,0.959,0.959	0.011
2560	"ENSMUSG00000032745"	"Gpbp1"	chr13	-	111589557	111589957	111589906	111589957	111585466	111585533	2560	212,274,301	8,8,5	280,266,246	6,6,2	98	49	0.199416592117	1.0	0.93,0.945,0.968	0.959,0.957,0.984	-0.019
2561	"ENSMUSG00000020184"	"Mdm2"	chr10	-	117545558	117545689	117545604	117545689	117541059	117541134	2561	21,20,16	40,60,71	26,26,28	64,67,67	95	49	0.385602214079	1.0	0.213,0.147,0.104	0.173,0.167,0.177	-0.018
2563	"ENSMUSG00000029106"	"Add1"	chr5	+	34773906	34774251	34773906	34774158	34776693	34776795	2563	20,18,24	174,139,137	22,26,27	159,180,178	98	49	0.783318820931	1.0	0.054,0.061,0.081	0.065,0.067,0.07	-0.002
2564	"ENSMUSG00000037103"	"Dcaf15"	chr8	-	84824251	84824481	84824365	84824481	84823700	84824137	2564	120,113,155	128,124,137	99,119,111	128,112,124	98	49	0.469501736541	1.0	0.319,0.313,0.361	0.279,0.347,0.309	0.019
2565	"ENSMUSG00000053091"	"Lins1"	chr7	+	66358386	66358491	66358386	66358476	66359041	66359183	2565	2,3,0	3,12,7	2,4,2	5,6,7	64	49	0.201560850392	1.0	0.338,0.161,0.0	0.234,0.338,0.179	-0.084
2567	"ENSMUSG00000034206"	"Polq"	chr16	+	36833468	36833810	36833468	36833648	36835440	36835571	2567	1,0,1	14,21,6	2,1,0	13,10,9	98	49	1	1.0	0.034,0.0,0.077	0.071,0.048,0.0	-0.003
2568	"ENSMUSG00000030557"	"Mef2a"	chr7	-	66999596	66999669	66999616	66999669	66966539	66966730	2568	16,17,22	55,42,49	22,14,15	58,51,50	69	49	0.489823140195	1.0	0.171,0.223,0.242	0.212,0.163,0.176	0.028
2569	"ENSMUSG00000024050"	"Wiz"	chr17	-	32600029	32600130	32600057	32600130	32586797	32587121	2569	2,0,0	0,0,0	0,0,0	2,1,1	77	49	1	1.0	1.0,NA,NA	0.0,0.0,0.0	1.0
2571	"ENSMUSG00000024050"	"Wiz"	chr17	-	32600029	32600130	32600057	32600130	32597813	32598092	2571	1,0,2	4,4,4	1,1,0	3,6,7	77	49	0.80024648631	1.0	0.137,0.0,0.241	0.175,0.096,0.0	0.036
2572	"ENSMUSG00000079507"	"H2-Q1"	chr17	+	35539796	35540526	35539796	35540066	35542039	35542315	2572	34,9,31	0,0,1	24,25,26	0,1,0	98	49	1	1.0	1.0,1.0,0.939	1.0,0.926,1.0	0.004
2574	"ENSMUSG00000004568"	"Arhgef18"	chr8	+	3443072	3443224	3443072	3443102	3477348	3477490	2574	3,3,3	6,3,1	7,3,3	4,10,5	98	49	0.76355759266	1.0	0.2,0.333,0.6	0.467,0.13,0.231	0.102
2575	"ENSMUSG00000041594"	"Tmtc4"	chr14	-	123215485	123215698	123215579	123215698	123210581	123210697	2575	25,12,13	3,1,0	6,28,20	2,3,1	98	49	0.382867762046	1.0	0.806,0.857,1.0	0.6,0.824,0.909	0.11
2576	"ENSMUSG00000030534"	"Vps33b"	chr7	+	79929719	79929781	79929719	79929765	79932232	79932327	2576	23,22,30	29,46,28	34,16,28	33,34,32	65	49	0.860972733084	1.0	0.374,0.265,0.447	0.437,0.262,0.397	-0.003
2577	"ENSMUSG00000038930"	"Rccd1"	chr7	-	79969839	79970929	79970609	79970929	79968993	79969089	2577	29,25,30	0,1,0	25,42,40	0,0,1	98	49	1	1.0	1.0,0.926,1.0	1.0,1.0,0.952	-0.009
2578	"ENSMUSG00000038930"	"Rccd1"	chr7	-	79970049	79970929	79970609	79970929	79969839	79969961	2578	27,22,27	2,0,0	25,34,37	0,0,0	98	49	1	1.0	0.871,1.0,1.0	1.0,1.0,1.0	-0.043
2579	"ENSMUSG00000038943"	"Prc1"	chr7	+	79960817	79960928	79960817	79960919	79961964	79962075	2579	189,245,216	3,4,3	177,191,187	5,4,3	58	49	0.43195988267	1.0	0.982,0.981,0.984	0.968,0.976,0.981	0.007
2580	"ENSMUSG00000038943"	"Prc1"	chr7	+	79962779	79962956	79962779	79962879	79963274	79963316	2580	87,131,122	0,10,6	123,110,116	1,1,5	98	49	0.0295640655566	0.40952949901699315	1.0,0.868,0.91	0.984,0.982,0.921	-0.036
2585	"ENSMUSG00000061787"	"Rps17"	chr7	-	80994604	80994756	80994686	80994756	80994058	80994164	2585	6293,9269,5538	10,22,5	5210,5519,5312	6,8,12	98	49	1	1.0	0.997,0.995,0.998	0.998,0.997,0.996	-0.0
2586	"ENSMUSG00000025586"	"Cpeb1"	chr7	-	81006641	81006746	81006656	81006746	81005622	81005759	2586	0,1,1	4,8,4	0,0,0	8,6,2	64	49	1	1.0	0.0,0.087,0.161	0.0,0.0,0.0	0.083
2590	"ENSMUSG00000006423"	"C330007P06Rik"	chrX	-	36120469	36120546	36120504	36120546	36116982	36117072	2590	12,7,11	0,1,0	10,14,14	0,0,0	84	49	1	1.0	1.0,0.803,1.0	1.0,1.0,1.0	-0.066
2591	"ENSMUSG00000006423"	"C330007P06Rik"	chrX	-	36120469	36120546	36120504	36120546	36117935	36118074	2591	12,8,11	18,29,24	10,14,14	23,17,20	84	49	0.249204239793	1.0	0.28,0.139,0.211	0.202,0.325,0.29	-0.062
2596	"ENSMUSG00000034254"	"Agpat1"	chr17	+	34829845	34829979	34829845	34829900	34830247	34830423	2596	148,151,139	2,6,4	165,174,170	5,5,3	98	49	0.921523829398	1.0	0.974,0.926,0.946	0.943,0.946,0.966	-0.003
2597	"ENSMUSG00000034254"	"Agpat1"	chr17	+	34829845	34829979	34829845	34829900	34830578	34830674	2597	79,75,75	0,0,0	79,108,91	1,0,0	98	49	1	1.0	1.0,1.0,1.0	0.975,1.0,1.0	0.008
2600	"ENSMUSG00000030619"	"Eed"	chr7	-	89605462	89605621	89605551	89605621	89604738	89604812	2600	265,295,245	12,8,19	258,260,256	8,9,13	98	49	0.37372958752	1.0	0.917,0.949,0.866	0.942,0.935,0.908	-0.018
2601	"ENSMUSG00000030616"	"Sytl2"	chr7	+	90028709	90032390	90028709	90028781	90034250	90034352	2601	4,2,5	1,1,5	0,1,0	4,3,7	98	49	1.99595244732e-06	0.0006951617237951658	0.667,0.5,0.333	0.0,0.143,0.0	0.452
2602	"ENSMUSG00000030615"	"Tmem126a"	chr7	-	90101914	90102108	90101936	90102108	90100750	90100865	2602	45,62,36	4,5,2	35,50,36	4,1,2	71	49	0.404211540431	1.0	0.886,0.895,0.925	0.858,0.972,0.925	-0.016
2603	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85806682	85806854	85806689	85806854	85806209	85806320	2603	4,6,6	0,0,1	6,5,8	0,0,0	56	49	1	1.0	1.0,1.0,0.84	1.0,1.0,1.0	-0.053
2604	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85806417	85806854	85806748	85806854	85806209	85806336	2604	101,80,111	2,0,0	85,81,112	0,1,0	98	49	1	1.0	0.962,1.0,1.0	1.0,0.976,1.0	-0.005
2605	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85806682	85806854	85806689	85806854	85806417	85806466	2605	4,4,6	0,0,0	7,7,10	1,1,2	56	49	0.0185386687601	0.3228376745508843	1.0,1.0,1.0	0.86,0.86,0.814	0.155
2606	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85806682	85806854	85806748	85806854	85806417	85806466	2606	46,36,53	51,51,46	41,45,48	39,46,41	98	49	0.425906297107	1.0	0.311,0.261,0.366	0.345,0.328,0.369	-0.035
2607	"ENSMUSG00000005150"	"Wdr83"	chr8	-	85806689	85806854	85806748	85806854	85806417	85806466	2607	46,36,53	51,51,46	41,44,48	39,46,41	98	49	0.449195896149	1.0	0.311,0.261,0.366	0.345,0.324,0.369	-0.033
2609	"ENSMUSG00000036067"	"Slc2a6"	chr2	-	26913099	26913655	26913546	26913655	26912730	26912876	2609	3,2,2	0,0,0	4,2,5	1,0,0	98	49	1	1.0	1.0,1.0,1.0	0.667,1.0,1.0	0.111
2610	"ENSMUSG00000042408"	"Zmym6"	chr4	+	126982121	126982347	126982121	126982129	126986704	126986876	2610	70,37,52	0,4,3	74,75,66	2,2,3	98	49	0.73174949298	1.0	1.0,0.822,0.897	0.949,0.949,0.917	-0.032
2611	"ENSMUSG00000031634"	"Ufsp2"	chr8	+	46433351	46433529	46433351	46433504	46433609	46433676	2611	40,53,47	1,2,3	43,41,42	5,3,0	74	49	0.642214754144	1.0	0.964,0.946,0.912	0.851,0.9,1.0	0.024
2616	"ENSMUSG00000039178"	"Tbc1d19"	chr5	+	53987796	53987897	53987796	53987842	53990311	53990387	2616	3,1,1	24,14,11	11,12,5	12,19,19	98	49	5.24142567044e-05	0.008519063856355147	0.059,0.034,0.043	0.314,0.24,0.116	-0.178
2618	"ENSMUSG00000109002"	"Gm38405"	chr7	-	99524594	99524806	99524635	99524806	99524445	99524516	2618	73,33,112	2,5,8	70,69,71	12,3,10	90	49	0.132979095919	0.9000976158719629	0.952,0.782,0.884	0.761,0.926,0.794	0.046
2619	"ENSMUSG00000109002"	"Gm38405"	chr7	-	99524594	99524806	99524635	99524806	99524459	99524523	2619	71,33,107	83,43,94	68,67,68	55,63,52	90	49	0.160476914267	0.9636520122732661	0.318,0.295,0.383	0.402,0.367,0.416	-0.063
2622	"ENSMUSG00000051048"	"P4ha3"	chr7	+	99934726	99934975	99934726	99934933	99941782	99941925	2622	0,0,1	7,5,5	0,0,1	13,10,7	91	49	1	1.0	0.0,0.0,0.097	0.0,0.0,0.071	0.009
2624	"ENSMUSG00000030691"	"Fchsd2"	chr7	+	100759945	100760043	100759945	100759979	100788357	100790336	2624	76,85,85	0,0,0	87,84,78	0,1,0	98	49	1	1.0	1.0,1.0,1.0	1.0,0.977,1.0	0.008
2627	"ENSMUSG00000030649"	"Anapc15"	chr7	+	101546939	101547024	101546939	101546994	101547148	101547278	2627	120,177,136	1,2,0	123,143,107	1,1,0	79	49	1	1.0	0.987,0.982,1.0	0.987,0.989,1.0	-0.002
2628	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107647750	107648158	107648083	107648158	107646759	107646825	2628	42,41,54	69,58,63	38,47,53	79,87,81	98	49	0.144600404961	0.9156773695971895	0.233,0.261,0.3	0.194,0.213,0.247	0.047
2630	"ENSMUSG00000070424"	"Art5"	chr7	-	101747422	101747717	101747435	101747717	101746987	101747141	2630	2,0,0	0,0,0	1,3,1	1,0,0	62	49	1	1.0	1.0,NA,NA	0.441,1.0,1.0	0.186
2631	"ENSMUSG00000063550"	"Nup98"	chr7	-	101829583	101829722	101829634	101829722	101825519	101825612	2631	27,37,24	31,49,48	29,22,26	44,46,31	98	49	0.727783475618	1.0	0.303,0.274,0.2	0.248,0.193,0.295	0.014
2632	"ENSMUSG00000030990"	"Pgap2"	chr7	+	101884868	101885079	101884868	101884966	101885300	101885553	2632	4,6,7	3,0,1	4,9,8	0,2,1	98	49	0.387572407157	1.0	0.4,1.0,0.778	1.0,0.692,0.8	-0.105
2633	"ENSMUSG00000030990"	"Pgap2"	chr7	+	101885654	101885761	101885654	101885749	101886328	101886437	2633	25,20,22	10,5,12	26,23,29	13,12,16	61	49	0.358420791847	1.0	0.668,0.763,0.596	0.616,0.606,0.593	0.071
2634	"ENSMUSG00000021262"	"Evl"	chr12	+	108649453	108649669	108649453	108649520	108652308	108652375	2634	225,188,199	104,77,65	135,174,138	60,59,45	98	49	0.561859068946	1.0	0.52,0.55,0.605	0.529,0.596,0.605	-0.018
2636	"ENSMUSG00000087174"	"5530601H04Rik"	chrX	-	104112069	104112234	104112176	104112234	104110364	104110483	2636	54,91,59	11,6,3	53,44,67	1,3,3	98	49	0.0280016243786	0.39690674555248145	0.711,0.883,0.908	0.964,0.88,0.918	-0.087
2641	"ENSMUSG00000066258"	"Trim12a"	chr7	-	103956118	103956594	103956463	103956594	103955205	103955301	2641	6,3,6	1,0,0	11,4,7	0,0,0	98	49	1	1.0	0.75,1.0,1.0	1.0,1.0,1.0	-0.083
2645	"ENSMUSG00000068882"	"Ssb"	chr2	+	69691905	69692083	69691905	69692056	69693567	69693659	2645	9,14,13	242,348,232	10,10,13	210,246,201	76	49	0.646203317646	1.0	0.023,0.025,0.035	0.03,0.026,0.04	-0.004
2646	"ENSMUSG00000068882"	"Ssb"	chr2	+	69697615	69697896	69697615	69697723	69699122	69699194	2646	591,761,515	1,0,0	468,499,523	0,1,1	98	49	1	1.0	0.997,1.0,1.0	1.0,0.996,0.996	0.002
2647	"ENSMUSG00000026694"	"Eef1aknmt"	chr1	-	162373336	162374096	162373796	162374096	162371754	162371954	2647	26,35,19	3,3,5	15,22,21	1,3,2	98	49	0.477689438282	1.0	0.812,0.854,0.655	0.882,0.786,0.84	-0.062
2651	"ENSMUSG00000030890"	"Ilk"	chr7	+	105390580	105390746	105390580	105390690	105390993	105391115	2651	78,53,54	0,2,1	80,77,63	1,1,1	98	49	1	1.0	1.0,0.93,0.964	0.976,0.975,0.969	-0.009
2652	"ENSMUSG00000030890"	"Ilk"	chr7	+	105390580	105390914	105390580	105390690	105390993	105391115	2652	218,187,210	0,2,1	247,258,239	1,1,1	98	49	1	1.0	1.0,0.979,0.991	0.992,0.992,0.992	-0.002
2653	"ENSMUSG00000030890"	"Ilk"	chr7	+	105390580	105390914	105390580	105390746	105390993	105391115	2653	189,180,202	2,5,0	219,242,235	2,1,2	98	49	0.493488835405	1.0	0.979,0.947,1.0	0.982,0.992,0.983	-0.01
2655	"ENSMUSG00000030894"	"Tpp1"	chr7	-	105401166	105401260	105401188	105401260	105400796	105400936	2655	3,2,7	72,61,69	3,4,1	79,86,99	71	49	0.133339678909	0.9000976158719629	0.028,0.022,0.065	0.026,0.031,0.007	0.017
2656	"ENSMUSG00000030894"	"Tpp1"	chr7	-	105401188	105401403	105401377	105401403	105400796	105400936	2656	80,63,76	0,1,1	81,90,102	0,0,2	98	49	1	1.0	1.0,0.969,0.974	1.0,1.0,0.962	-0.006
2657	"ENSMUSG00000008575"	"Nfib"	chr4	-	82241781	82241947	82241808	82241947	82238710	82238793	2657	0,1,1	2,0,0	2,1,2	0,0,2	76	49	0.479174916992	1.0	0.0,1.0,1.0	1.0,1.0,0.392	-0.131
2658	"ENSMUSG00000028059"	"Arhgef2"	chr3	+	88539582	88539646	88539582	88539640	88540219	88540349	2658	107,106,122	33,32,26	108,118,138	36,31,29	55	49	0.88457370688	1.0	0.743,0.747,0.807	0.728,0.772,0.809	-0.004
2660	"ENSMUSG00000035673"	"Sbno2"	chr10	-	79905115	79905541	79905444	79905541	79904692	79904826	2660	55,51,54	0,1,0	52,67,45	0,0,0	98	49	1	1.0	1.0,0.962,1.0	1.0,1.0,1.0	-0.013
2661	"ENSMUSG00000004677"	"Myo9b"	chr8	+	71802778	71802839	71802778	71802833	71803570	71803692	2661	37,36,36	110,100,112	32,32,36	117,99,117	55	49	0.499690765485	1.0	0.231,0.243,0.223	0.196,0.224,0.215	0.021
2662	"ENSMUSG00000046364"	"Rpl27a"	chr7	+	109118791	109119200	109118791	109118855	109119674	109119849	2662	3819,4710,3400	2,2,0	3282,3616,3438	2,2,1	98	49	1	1.0	0.999,0.999,1.0	0.999,0.999,0.999	0.0
2663	"ENSMUSG00000032280"	"Tle3"	chr9	+	61301889	61301994	61301889	61301964	61309134	61309339	2663	51,62,57	71,111,86	46,39,44	76,76,82	79	49	0.378893641315	1.0	0.308,0.257,0.291	0.273,0.241,0.25	0.031
2664	"ENSMUSG00000032280"	"Tle3"	chr9	+	61301889	61301994	61301889	61301964	61309137	61309339	2664	31,42,31	26,23,17	34,30,30	19,28,15	79	49	0.914120965897	1.0	0.425,0.531,0.531	0.526,0.399,0.554	0.003
2667	"ENSMUSG00000032280"	"Tle3"	chr9	+	61316556	61316698	61316556	61316689	61317217	61317402	2667	49,72,46	97,116,98	52,51,66	115,113,111	58	49	0.652903448601	1.0	0.299,0.344,0.284	0.276,0.276,0.334	0.014
2668	"ENSMUSG00000032280"	"Tle3"	chr9	+	61317217	61317417	61317217	61317402	61318544	61318621	2668	128,131,104	37,39,33	96,117,112	40,40,33	64	49	0.399788550454	1.0	0.726,0.72,0.707	0.648,0.691,0.722	0.031
2669	"ENSMUSG00000066232"	"Ipo7"	chr7	+	109626277	109626359	109626277	109626355	109628897	109629051	2669	71,118,80	0,3,0	71,49,59	0,0,1	53	49	1	1.0	1.0,0.973,1.0	1.0,1.0,0.982	-0.003
2670	"ENSMUSG00000066232"	"Ipo7"	chr7	+	109648151	109648900	109648151	109648277	109649986	109650082	2670	158,326,152	0,0,1	130,138,147	1,2,0	98	49	1	1.0	1.0,1.0,0.987	0.985,0.972,1.0	0.01
2671	"ENSMUSG00000030788"	"Rnf141"	chr7	-	110436283	110436477	110436369	110436477	110432943	110433052	2671	38,37,40	3,1,0	39,38,48	1,1,4	98	49	0.365906309117	1.0	0.864,0.949,1.0	0.951,0.95,0.857	0.018
2672	"ENSMUSG00000029817"	"Tra2a"	chr6	-	49222409	49222544	49222415	49222544	49221801	49221869	2672	281,315,246	24,31,31	242,272,265	20,24,25	55	49	0.426261835813	1.0	0.913,0.901,0.876	0.915,0.91,0.904	-0.013
2673	"ENSMUSG00000031782"	"Coq9"	chr8	+	95577142	95577267	95577142	95577227	95578478	95578583	2673	17,10,14	37,32,34	17,19,21	36,36,37	89	49	0.268092003698	1.0	0.202,0.147,0.185	0.206,0.225,0.238	-0.045
2675	"ENSMUSG00000038296"	"Galnt18"	chr7	-	111147837	111147997	111147882	111147997	111119196	111119382	2675	0,0,1	5,0,2	1,1,2	7,10,4	94	49	1	1.0	0.0,NA,0.207	0.069,0.05,0.207	-0.005
2678	"ENSMUSG00000042423"	"Fbrs"	chr7	+	127086031	127086070	127086031	127086061	127086436	127086508	2678	3,3,5	165,133,171	2,8,6	172,218,185	58	49	0.587059907074	1.0	0.015,0.019,0.024	0.01,0.03,0.027	-0.003
2680	"ENSMUSG00000030980"	"Knop1"	chr7	-	118451625	118452563	118452111	118452563	118447671	118447797	2680	80,125,65	0,4,2	65,77,42	2,2,0	98	49	0.673285917021	1.0	1.0,0.94,0.942	0.942,0.951,1.0	-0.004
2681	"ENSMUSG00000030980"	"Knop1"	chr7	-	118451625	118452563	118452111	118452563	118449843	118449912	2681	157,261,132	6,20,15	126,157,112	9,6,10	98	49	0.521323910575	1.0	0.929,0.867,0.815	0.875,0.929,0.848	-0.014
2684	"ENSMUSG00000030924"	"Rexo5"	chr7	+	119426525	119426602	119426525	119426599	119427314	119427429	2684	0,1,0	2,5,4	1,0,2	3,2,6	52	49	0.931665229939	1.0	0.0,0.159,0.0	0.239,0.0,0.239	-0.106
2689	"ENSMUSG00000030871"	"Ears2"	chr7	-	121645846	121647797	121647324	121647797	121643735	121643889	2689	22,29,13	0,1,0	13,10,20	0,0,0	98	49	1	1.0	1.0,0.935,1.0	1.0,1.0,1.0	-0.022
2690	"ENSMUSG00000030714"	"Sgf29"	chr7	+	126270709	126270839	126270709	126270832	126270905	126271052	2690	57,77,75	0,1,0	49,72,65	1,0,0	56	49	1	1.0	1.0,0.985,1.0	0.977,1.0,1.0	0.003
2691	"ENSMUSG00000003378"	"Grik5"	chr7	-	24767409	24767599	24767434	24767599	24764797	24764895	2691	3,1,1	28,6,11	0,2,0	9,11,8	74	49	0.191595415938	1.0	0.066,0.099,0.057	0.0,0.107,0.0	0.038
2692	"ENSMUSG00000032743"	"Katnip"	chr7	+	125441751	125442625	125441751	125442226	125449470	125450175	2692	46,31,44	0,0,0	60,63,49	0,0,1	98	49	1	1.0	1.0,1.0,1.0	1.0,1.0,0.961	0.013
2694	"ENSMUSG00000000131"	"Xpo6"	chr7	-	125750395	125752451	125751997	125752451	125748405	125748532	2694	16,18,19	90,106,90	28,31,31	93,84,91	98	49	0.00339520240279	0.1427155768621038	0.082,0.078,0.095	0.131,0.156,0.146	-0.059
2695	"ENSMUSG00000000131"	"Xpo6"	chr7	-	125750395	125752451	125751997	125752451	125748675	125748709	2695	20,17,21	1,4,3	32,34,32	1,5,7	98	49	0.939128766901	1.0	0.909,0.68,0.778	0.941,0.773,0.696	-0.014
2696	"ENSMUSG00000030733"	"Sh2b1"	chr7	-	126067591	126067813	126067644	126067813	126066170	126066945	2696	99,52,64	5,10,4	81,90,94	3,2,3	98	49	0.00643205756795	0.20798416479745374	0.908,0.722,0.889	0.931,0.957,0.94	-0.103
2697	"ENSMUSG00000030733"	"Sh2b1"	chr7	-	126067591	126067813	126067644	126067813	126067121	126067221	2697	132,83,95	63,58,64	107,143,132	65,74,64	98	49	0.43914534765	1.0	0.512,0.417,0.426	0.451,0.491,0.508	-0.032
2698	"ENSMUSG00000032637"	"Atxn2l"	chr7	-	126091929	126092173	126091983	126092173	126091615	126091780	2698	196,220,201	12,8,11	242,241,271	8,9,7	98	49	0.107056002806	0.8338739132301215	0.891,0.932,0.901	0.938,0.931,0.951	-0.032
2699	"ENSMUSG00000032637"	"Atxn2l"	chr7	-	126091929	126092173	126091983	126092173	126091620	126091657	2699	195,219,199	8,8,11	244,240,270	10,9,1	98	49	0.0977971757219	0.8260556669810438	0.924,0.932,0.9	0.924,0.93,0.993	-0.03
2700	"ENSMUSG00000030683"	"Sez6l2"	chr7	+	126567331	126567450	126567331	126567428	126569224	126569442	2700	0,1,1	1,0,0	1,1,0	6,1,1	71	49	0.00810179929426	0.2257252485925232	0.0,1.0,1.0	0.103,0.408,0.0	0.496
2701	"ENSMUSG00000038664"	"Herc1"	chr9	+	66368981	66369202	66368981	66369181	66370110	66370379	2701	37,22,33	37,49,35	26,28,31	45,35,44	70	49	0.691335489507	1.0	0.412,0.239,0.398	0.288,0.359,0.33	0.024
2702	"ENSMUSG00000052934"	"Fbxo31"	chr8	-	122282858	122283090	122282980	122283090	122281944	122282098	2702	6,10,5	11,25,35	4,7,5	24,22,33	98	49	0.300476915049	1.0	0.214,0.167,0.067	0.077,0.137,0.07	0.055
2705	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127176706	127176860	127176706	127176818	127177146	127177201	2705	94,83,67	4,2,7	96,85,106	8,4,7	91	49	0.482463217258	1.0	0.927,0.957,0.838	0.866,0.92,0.891	0.015
2706	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127176706	127176882	127176706	127176818	127177146	127177201	2706	121,109,112	4,2,7	141,126,149	8,4,7	98	49	0.522209516584	1.0	0.938,0.965,0.889	0.898,0.94,0.914	0.013
2707	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127176706	127176882	127176706	127176860	127177146	127177201	2707	54,55,77	2,3,0	89,65,63	0,2,2	71	49	0.531935550193	1.0	0.949,0.927,1.0	1.0,0.957,0.956	-0.012
2708	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127176706	127176860	127176706	127176818	127178838	127178904	2708	99,86,76	9,4,5	100,89,118	14,5,9	91	49	0.351482602159	1.0	0.856,0.92,0.891	0.794,0.906,0.876	0.03
2709	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127176706	127176882	127176706	127176818	127178838	127178904	2709	105,87,82	9,4,5	105,94,116	14,5,9	98	49	0.314737171512	1.0	0.854,0.916,0.891	0.789,0.904,0.866	0.034
2710	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127176706	127177201	127176706	127176818	127178838	127178904	2710	150,123,156	9,4,5	167,160,165	14,5,9	98	49	0.296656895007	1.0	0.893,0.939,0.94	0.856,0.941,0.902	0.024
2711	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127176706	127176882	127176706	127176860	127178838	127178904	2711	38,33,47	7,6,9	53,33,30	4,6,14	71	49	0.9721198543	1.0	0.789,0.791,0.783	0.901,0.791,0.597	0.025
2712	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127176706	127177201	127176706	127176860	127178838	127178904	2712	112,101,148	7,6,9	147,131,101	4,6,14	98	49	0.808085430699	1.0	0.889,0.894,0.892	0.948,0.916,0.783	0.009
2713	"ENSMUSG00000030815"	"Phkg2"	chr7	+	127176706	127177201	127176706	127176882	127178838	127178904	2713	100,87,126	1,2,3	120,133,110	1,4,2	98	49	1	1.0	0.98,0.956,0.955	0.984,0.943,0.965	-0.0
2714	"ENSMUSG00000030811"	"Fbxl19"	chr7	+	127350036	127350198	127350036	127350069	127351181	127351693	2714	67,57,54	21,19,19	43,41,54	20,15,16	98	49	0.658993802316	1.0	0.615,0.6,0.587	0.518,0.577,0.628	0.026
2715	"ENSMUSG00000030811"	"Fbxl19"	chr7	+	127350036	127350200	127350036	127350069	127351181	127351693	2715	34,31,18	21,19,19	20,24,28	20,15,16	98	49	0.988618698473	1.0	0.447,0.449,0.321	0.333,0.444,0.467	-0.009
